idx,fold,true,pred,prob,top1,top3,top5,top5_with_delta
699,2,host glycan,host glycan,1.0,GH2,GH2;1.C.39.4.5;GH20,GH2;1.C.39.4.5;GH20;Pribosyltran;1.B.14.6.1,GH2:+0.0875;1.C.39.4.5:+0.0631;GH20:+0.0575;Pribosyltran:+0.0486;1.B.14.6.1:+0.0464
701,2,host glycan,host glycan,1.0,GH2,GH2;null,GH2;null,GH2:+0.5225;null:+0.1465
705,2,host glycan,host glycan,1.0,GH2,GH2;Pribosyltran;GH20,GH2;Pribosyltran;GH20;1.C.39.4.5;null,GH2:+0.1143;Pribosyltran:+0.0807;GH20:+0.0639;1.C.39.4.5:+0.0599;null:+0.0587
714,2,host glycan,host glycan,1.0,GH35,GH35;19;2,GH35;19;2;GH51;GH43,GH35:+0.4231;19:+0.3075;2:+0.3071;GH51:+0.2298;GH43:+0.2119
721,2,host glycan,host glycan,1.0,1.B.14.6.13,1.B.14.6.13;GH18;8.A.46.2.1,1.B.14.6.13;GH18;8.A.46.2.1;GH130;GH163,1.B.14.6.13:+0.1118;GH18:+0.1111;8.A.46.2.1:+0.1097;GH130:+0.1036;GH163:+0.0996
729,2,host glycan,host glycan,0.27317073170731704,1.B.14.6.1,1.B.14.6.1;null;AraC,1.B.14.6.1;null;AraC;HTH,1.B.14.6.1:+0.1056;null:+0.0973;AraC:+0.0920;HTH:+0.0862
735,2,host glycan,chitin,0.3417967978419012,HTH,HTH;AraC;GH1,HTH;AraC;GH1;3.A.1.5.15,HTH:+0.1365;AraC:+0.1333;GH1:+0.0875;3.A.1.5.15:+0.0485
738,2,host glycan,host glycan,1.0,CBM32,CBM32;GH92;1.B.14.6.1,CBM32;GH92;1.B.14.6.1;null;AraC,CBM32:+0.3267;GH92:+0.1659;1.B.14.6.1:+0.1065;null:+0.1050;AraC:+0.0458
740,2,host glycan,host glycan,1.0,GH112,GH112;3.A.1.1.4;GH136,GH112;3.A.1.1.4;GH136;AraC;HTH,GH112:+0.2083;3.A.1.1.4:+0.1898;GH136:+0.1670;AraC:+0.1051;HTH:+0.0871
742,2,host glycan,host glycan,0.8852459016393442,GH2,GH2;1.B.14.6.1;HTH,GH2;1.B.14.6.1;HTH;AraC;null,GH2:+0.4965;1.B.14.6.1:+0.1825;HTH:+0.1569;AraC:+0.1181;null:+0.0880
743,2,host glycan,host glycan,1.0,GH2,GH2;1.B.14.6.1;HTH,GH2;1.B.14.6.1;HTH;null;AraC,GH2:+0.4855;1.B.14.6.1:+0.2431;HTH:+0.2085;null:+0.2028;AraC:+0.1689
749,2,host glycan,host glycan,1.0,GH95,GH95;DeoR;null,GH95;DeoR;null;4.A.6.1.9;GH98,GH95:+0.1199;DeoR:+0.1122;null:+0.1059;4.A.6.1.9:+0.0667;GH98:+0.0587
754,2,host glycan,host glycan,0.5047461146578195,GH88,GH88;PL8;null,GH88;PL8;null;PfkB,GH88:+0.2290;PL8:+0.1264;null:+0.0390;PfkB:+0.0299
759,2,host glycan,host glycan,1.0,GH88,GH88;4.A.6.1.14;PfkB,GH88;4.A.6.1.14;PfkB;Nitroreductase;null,GH88:+0.2551;4.A.6.1.14:+0.1413;PfkB:+0.1301;Nitroreductase:+0.0910;null:+0.0797
766,2,host glycan,host glycan,0.9982433823974802,4.A.3.1.3,4.A.3.1.3;GH1;null,4.A.3.1.3;GH1;null,4.A.3.1.3:+0.5325;GH1:+0.2362;null:+0.1142
775,2,host glycan,host glycan,1.0,CE9,CE9;null;GntR,CE9;null;GntR,CE9:+0.6834;null:+0.0576;GntR:+0.0180
789,2,host glycan,host glycan,0.9861932938856016,CBM32,CBM32;1.B.14.6.1;GH2,CBM32;1.B.14.6.1;GH2;FecR;2.A.115.1.1,CBM32:+0.1068;1.B.14.6.1:+0.0873;GH2:+0.0858;FecR:+0.0810;2.A.115.1.1:+0.0526
790,2,host glycan,host glycan,1.0,CBM32,CBM32;GH2;1.B.14.6.1,CBM32;GH2;1.B.14.6.1;FecR;2.A.115.1.1,CBM32:+0.1146;GH2:+0.0906;1.B.14.6.1:+0.0894;FecR:+0.0819;2.A.115.1.1:+0.0527
791,2,host glycan,host glycan,1.0,CBM32,CBM32;GH29;null,CBM32;GH29;null,CBM32:+0.2576;GH29:+0.1020;null:+0.0401
796,2,host glycan,host glycan,1.0,CE9,CE9;SIS;GntR,CE9;SIS;GntR;4.A.6.1.18;GH35,CE9:+0.3695;SIS:+0.0925;GntR:+0.0843;4.A.6.1.18:+0.0573;GH35:+0.0236
802,2,host glycan,host glycan,1.0,GH18,GH18;8.A.46.2.2;1.B.14.6.13,GH18;8.A.46.2.2;1.B.14.6.13;FecR;null,GH18:+0.0801;8.A.46.2.2:+0.0578;1.B.14.6.13:+0.0486;FecR:+0.0389;null:+0.0120
806,2,host glycan,host glycan,0.7929343030990138,GH163,GH163;GH130;GH92,GH163;GH130;GH92;8.A.46;GH18,GH163:+0.1972;GH130:+0.1298;GH92:+0.1292;8.A.46:+0.0294;GH18:+0.0238
808,2,host glycan,host glycan,0.8461538461538461,GH2,GH2;GH33;GH20,GH2;GH33;GH20;null;1.B.14,GH2:+0.1859;GH33:+0.0989;GH20:+0.0824;null:+0.0151;1.B.14:+0.0067
809,2,host glycan,xylan,0.24339093191552208,dCache,dCache;1;AraC,dCache;1;AraC;HTH;c,dCache:+0.1151;1:+0.0709;AraC:+0.0565;HTH:+0.0541;c:+0.0224
810,2,host glycan,xylan,0.24498810737342847,dCache,dCache;1;AraC,dCache;1;AraC;HTH;HATPase,dCache:+0.1158;1:+0.0715;AraC:+0.0566;HTH:+0.0537;HATPase:+0.0226
813,2,host glycan,host glycan,0.9683801047802679,GH88,GH88;PL12;PL8,GH88;PL12;PL8;1;PfkB,GH88:+0.2318;PL12:+0.1548;PL8:+0.0766;1:+0.0590;PfkB:+0.0581
822,2,host glycan,host glycan,0.8634615384615385,GH88,GH88;PL12;1.B.14.6.1,GH88;PL12;1.B.14.6.1;2;2.A.1.7.18,GH88:+0.2088;PL12:+0.1213;1.B.14.6.1:+0.0669;2:+0.0556;2.A.1.7.18:+0.0491
823,2,host glycan,host glycan,0.5921052631578947,GH88,GH88;PL12;2,GH88;PL12;2;null,GH88:+0.2327;PL12:+0.1165;2:+0.0237;null:+0.0177
827,2,host glycan,host glycan,0.6417910447761194,GH88,GH88;PL8;GH2,GH88;PL8;GH2;PL29;HTH,GH88:+0.1082;PL8:+0.0677;GH2:+0.0277;PL29:+0.0257;HTH:+0.0054
830,2,host glycan,host glycan,1.0,GH20,GH20;TetR;N,GH20;TetR;N,GH20:+0.4086;TetR:+0.1165;N:+0.1135
839,2,pectin,pectin,0.9797160243407708,CE1,CE1;1.B.14.6.1;null,CE1;1.B.14.6.1;null,CE1:+0.4404;1.B.14.6.1:+0.3071;null:+0.1937
840,2,pectin,pectin,0.9984468604393166,GH28,GH28;LacI;GH105,GH28;LacI;GH105;CE12;CE8,GH28:+0.1009;LacI:+0.0940;GH105:+0.0677;CE12:+0.0586;CE8:+0.0563
841,2,pectin,pectin,0.7347368421052631,PL10,PL10;CE8;1,PL10;CE8;1,PL10:+0.2596;CE8:+0.1663;1:+0.1242
842,2,pectin,pectin,0.6851520572450804,GH133,GH133;GH3;GH57,GH133;GH3;GH57;GT4;HTH,GH133:+0.2462;GH3:+0.1488;GH57:+0.1446;GT4:+0.1294;HTH:+0.0459
854,2,pectin,pectin,0.6179775280898876,GH28,GH28;GH105;PL11,GH28;GH105;PL11;CE20;PL1,GH28:+0.1570;GH105:+0.0356;PL11:+0.0290;CE20:+0.0276;PL1:+0.0253
862,2,pectin,pectin,0.8558225508317929,CE12,CE12;GH28;GH42,CE12;GH28;GH42;GH106;AraC,CE12:+0.0992;GH28:+0.0969;GH42:+0.0892;GH106:+0.0820;AraC:+0.0739
863,2,pectin,pectin,0.6200873362445415,CE12,CE12;GH28;GH106,CE12;GH28;GH106;GH105;GH42,CE12:+0.0687;GH28:+0.0636;GH106:+0.0460;GH105:+0.0458;GH42:+0.0356
872,2,pectin,pectin,0.8916550558380661,GH28,GH28;PfkB;GH105,GH28;PfkB;GH105;2.A.56.1.5;1.B.14.12.2,GH28:+0.1712;PfkB:+0.1274;GH105:+0.1066;2.A.56.1.5:+0.0993;1.B.14.12.2:+0.0910
873,2,pectin,pectin,1.0,GH92,GH92;GerE;1.B.14.6.1,GH92;GerE;1.B.14.6.1;FecR;GH28,GH92:+0.2810;GerE:+0.2064;1.B.14.6.1:+0.2053;FecR:+0.1921;GH28:+0.1485
876,2,pectin,pectin,0.5115511551155114,GH28,GH28;GH105;8.A.46,GH28;GH105;8.A.46,GH28:+0.1933;GH105:+0.0338;8.A.46:+0.0173
877,2,pectin,host glycan,0.9659126986065186,GH30,GH30;4;Mga,GH30;4;Mga;null;1.B.14.6.1,GH30:+0.2632;4:+0.2402;Mga:+0.2195;null:+0.1811;1.B.14.6.1:+0.1589
879,2,pectin,pectin,0.2874617737003058,GH28,GH28;34;null,GH28;34;null;GH43;1.B.14,GH28:+0.2153;34:+0.0162;null:+0.0053;GH43:+0.0030;1.B.14:+0.0013
881,2,pectin,host glycan,0.9443193986145408,CBM32,CBM32;1.B.14.6.1;CBM91,CBM32;1.B.14.6.1;CBM91;AraC;HTH,CBM32:+0.1601;1.B.14.6.1:+0.1551;CBM91:+0.1484;AraC:+0.1341;HTH:+0.1201
890,2,pectin,pectin,0.5481686606234991,GH140,GH140;HTH,GH140;HTH,GH140:+0.4580;HTH:+0.0171
897,2,pectin,pectin,0.6382488479262672,PL9,PL9;PL22;PfkB,PL9;PL22;PfkB;1;MarR,PL9:+0.2246;PL22:+0.1779;PfkB:+0.0948;1:+0.0905;MarR:+0.0865
898,2,pectin,pectin,1.0,CE12,CE12;1.B.14.6.2;1.B.14.6.1,CE12;1.B.14.6.2;1.B.14.6.1;8.A.46.1.4;PL11,CE12:+0.0907;1.B.14.6.2:+0.0775;1.B.14.6.1:+0.0763;8.A.46.1.4:+0.0757;PL11:+0.0717
911,2,pectin,pectin,0.9797160243407708,CE1,CE1;1.B.14.6.1;null,CE1;1.B.14.6.1;null,CE1:+0.4404;1.B.14.6.1:+0.3071;null:+0.1937
914,2,pectin,host glycan,0.9443193986145408,CBM32,CBM32;1.B.14.6.1;CBM91,CBM32;1.B.14.6.1;CBM91;AraC;HTH,CBM32:+0.1601;1.B.14.6.1:+0.1551;CBM91:+0.1484;AraC:+0.1341;HTH:+0.1201
917,2,pectin,pectin,0.879638341277581,GH28,GH28;GH105;CE8,GH28;GH105;CE8;PfkB;CE12,GH28:+0.1696;GH105:+0.0933;CE8:+0.0899;PfkB:+0.0838;CE12:+0.0620
926,2,pectin,pectin,0.9225742901785943,GH28,GH28;LacI;PfkB,GH28;LacI;PfkB;GH105;CE8,GH28:+0.1293;LacI:+0.0974;PfkB:+0.0952;GH105:+0.0885;CE8:+0.0838
932,2,pectin,pectin,1.0,2,2;PL1;TrmB,2;PL1;TrmB;5;null,2:+0.1696;PL1:+0.1663;TrmB:+0.0622;5:+0.0396;null:+0.0256
937,2,xylan,beta-glucan,0.4823165770256231,GH35,GH35;1.B.14,GH35;1.B.14,GH35:+0.3074;1.B.14:+0.2311
941,2,xylan,xylan,0.6007905138339921,12,12;GH115;10,12;GH115;10;GH146;GH97,12:+0.1810;GH115:+0.1243;10:+0.1219;GH146:+0.1138;GH97:+0.0950
942,2,xylan,xylan,0.778672032193159,GH67,GH67;AraC;PfkB,GH67;AraC;PfkB;HTH;SBP,GH67:+0.1226;AraC:+0.0831;PfkB:+0.0630;HTH:+0.0624;SBP:+0.0493
947,2,xylan,xylan,0.9920477137176938,7,7;17;GH43,7;17;GH43;CBM6;CE1,7:+0.2338;17:+0.1916;GH43:+0.1540;CBM6:+0.0923;CE1:+0.0831
956,2,xylan,xylan,1.0,GH10,GH10;1.B.14.6.1;HTH,GH10;1.B.14.6.1;HTH;AraC;null,GH10:+0.6957;1.B.14.6.1:+0.2614;HTH:+0.2317;AraC:+0.2080;null:+0.0978
967,2,xylan,xylan,0.5803108808290156,7,7;1;GH43,7;1;GH43;GH3;PL11,7:+0.1727;1:+0.1180;GH43:+0.1044;GH3:+0.0882;PL11:+0.0776
968,2,xylan,xylan,1.0,GH10,GH10;8;1.B.14.6.1,GH10;8;1.B.14.6.1;HTH;AraC,GH10:+0.2841;8:+0.1768;1.B.14.6.1:+0.1740;HTH:+0.1559;AraC:+0.1546
969,2,xylan,xylan,1.0,8,8;GH30;GH43,8;GH30;GH43;CBM6;16,8:+0.2965;GH30:+0.2721;GH43:+0.2212;CBM6:+0.2066;16:+0.1743
973,2,xylan,beta-glucan,0.4570871452645204,GH3,GH3;GH8;GH16,GH3;GH8;GH16;1.B.14;AraC,GH3:+0.0900;GH8:+0.0867;GH16:+0.0697;1.B.14:+0.0278;AraC:+0.0008
974,2,xylan,xylan,0.7954144620811289,GH67,GH67;12;GH43,GH67;12;GH43;LacI;GH10,GH67:+0.0889;12:+0.0675;GH43:+0.0583;LacI:+0.0541;GH10:+0.0485
992,2,xylan,xylan,0.9860557768924303,7,7;17;GH43,7;17;GH43;2;CBM6,7:+0.2205;17:+0.1856;GH43:+0.1381;2:+0.1087;CBM6:+0.1031
996,2,xylan,xylan,0.9186154983657684,7,7;17;GH43,7;17;GH43;2;CE1,7:+0.1936;17:+0.1858;GH43:+0.1535;2:+0.0775;CE1:+0.0702
1003,2,xylan,xylan,0.9423868312757201,GH10,GH10;1.B.14.6.1;8,GH10;1.B.14.6.1;8;HTH;AraC,GH10:+0.2648;1.B.14.6.1:+0.1623;8:+0.1614;HTH:+0.1370;AraC:+0.1280
1007,2,xylan,xylan,1.0,GH95,GH95;GH3;AraC,GH95;GH3;AraC;HTH;bac,GH95:+0.1497;GH3:+0.1365;AraC:+0.1316;HTH:+0.1009;bac:+0.0120
1011,2,xylan,xylan,0.6003861003861004,26,26;13;GH5,26;13;GH5;GH43;GH127,26:+0.1873;13:+0.1718;GH5:+0.1087;GH43:+0.1023;GH127:+0.1013
1013,2,xylan,xylan,0.8024135283725561,CE20,CE20;11;GH43,CE20;11;GH43;CBM91;10,CE20:+0.1314;11:+0.1313;GH43:+0.1088;CBM91:+0.1018;10:+0.0956
1014,2,xylan,xylan,0.9984468604393166,12,12;CE20;GH43,12;CE20;GH43;LacI;10,12:+0.1472;CE20:+0.1375;GH43:+0.1336;LacI:+0.1331;10:+0.1256
1015,2,xylan,xylan,0.9984468604393166,12,12;LacI;GH43,12;LacI;GH43;CE20;11,12:+0.1352;LacI:+0.1306;GH43:+0.1265;CE20:+0.1092;11:+0.1028
1027,2,xylan,xylan,0.6945525291828794,GH67,GH67;GH10;SBP,GH67;GH10;SBP;AraC;PfkB,GH67:+0.0946;GH10:+0.0938;SBP:+0.0600;AraC:+0.0516;PfkB:+0.0513
5,3,alginate,alginate,0.9472573839662447,1,1;PL6;GntR,1;PL6;GntR;PfkB;3.D.2.2.1,1:+0.1983;PL6:+0.1864;GntR:+0.1459;PfkB:+0.0913;3.D.2.2.1:+0.0531
14,3,alginate,alginate,0.9424307036247335,PL17,PL17;2;PL6,PL17;2;PL6;GntR;null,PL17:+0.2781;2:+0.0954;PL6:+0.0944;GntR:+0.0800;null:+0.0572
22,3,alginate,alginate,0.853711790393013,PL17,PL17;GntR;null,PL17;GntR;null;2;2.A.1.14.25,PL17:+0.3274;GntR:+0.1020;null:+0.0638;2:+0.0633;2.A.1.14.25:+0.0396
25,3,alginate,alginate,0.9551020408163265,PL17,PL17;PL6;1,PL17;PL6;1;binding;2,PL17:+0.1211;PL6:+0.0742;1:+0.0604;binding:+0.0391;2:+0.0384
26,3,alginate,alginate,0.9293893129770991,PL6,PL6;PL17;GntR,PL6;PL17;GntR;PL7;binding,PL6:+0.1222;PL17:+0.1102;GntR:+0.0515;PL7:+0.0488;binding:+0.0424
29,3,alginate,alginate,0.9061224489795917,PL17,PL17;GntR;binding,PL17;GntR;binding;2;PL7,PL17:+0.1763;GntR:+0.0866;binding:+0.0475;2:+0.0434;PL7:+0.0303
34,3,alginate,alginate,0.7951807228915663,PL17,PL17;PL6;1,PL17;PL6;1;2;PfkB,PL17:+0.1836;PL6:+0.1608;1:+0.0679;2:+0.0639;PfkB:+0.0482
35,3,alginate,alginate,0.9705882352941176,1,1;PL7;PL15,1;PL7;PL15;PL5;3.A.1,1:+0.1724;PL7:+0.1413;PL15:+0.1397;PL5:+0.1299;3.A.1:+0.0953
47,3,alginate,alginate,0.8492647058823529,PL17,PL17;PL6;PL7,PL17;PL6;PL7;binding;1,PL17:+0.0979;PL6:+0.0607;PL7:+0.0442;binding:+0.0372;1:+0.0357
48,3,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH31;8.A.46.1.5,GH97;GH31;8.A.46.1.5;1.B.14.6.1;null,GH97:+0.2232;GH31:+0.1687;8.A.46.1.5:+0.1227;1.B.14.6.1:+0.0915;null:+0.0102
50,3,alpha-glucan,alpha-glucan,1.0,GH31,GH31;GH66;8.A.46.1.5,GH31;GH66;8.A.46.1.5;1.B.14.6.1;null,GH31:+0.2529;GH66:+0.1984;8.A.46.1.5:+0.1870;1.B.14.6.1:+0.1042;null:+0.0140
52,3,alpha-glucan,alpha-glucan,0.9742063492063492,GH97,GH97;GH13;1.B.14.6.1,GH97;GH13;1.B.14.6.1;null,GH97:+0.2782;GH13:+0.2614;1.B.14.6.1:+0.0145;null:+0.0068
55,3,alpha-glucan,alpha-glucan,0.9591836734693877,GH13,GH13;18;2.A.1.2.93,GH13;18;2.A.1.2.93,GH13:+0.3158;18:+0.1906;2.A.1.2.93:+0.0290
66,3,alpha-glucan,alpha-glucan,0.9512670565302144,GH31,GH31;GH97;GH66,GH31;GH97;GH66;8.A.46.1.5,GH31:+0.1076;GH97:+0.0869;GH66:+0.0427;8.A.46.1.5:+0.0351
68,3,alpha-glucan,alpha-glucan,0.6326195784779772,GH77,GH77;LacI;8.A.9,GH77;LacI;8.A.9,GH77:+0.1774;LacI:+0.1542;8.A.9:+0.0540
81,3,alpha-glucan,alpha-glucan,0.8607843137254901,GH13,GH13;GH97,GH13;GH97,GH13:+0.1803;GH97:+0.1706
84,3,alpha-glucan,alpha-glucan,0.8428571428571429,GH13,GH13;20;8.A.9,GH13;20;8.A.9,GH13:+0.2846;20:+0.1416;8.A.9:+0.0816
91,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;31;GH36,GH13;31;GH36;null;bac,GH13:+0.3492;31:+0.3378;GH36:+0.2055;null:+0.1941;bac:+0.1535
92,3,alpha-glucan,alpha-glucan,0.9939879759519038,GH13,GH13;GH97;null,GH13;GH97;null;46;36,GH13:+0.2107;GH97:+0.1631;null:+0.0541;46:+0.0410;36:+0.0223
93,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GH97;null,GH13;GH97;null;46;36,GH13:+0.2030;GH97:+0.1742;null:+0.0601;46:+0.0448;36:+0.0262
97,3,alpha-glucan,alpha-glucan,0.9939879759519038,GH13,GH13;GH97;null,GH13;GH97;null;46;36,GH13:+0.2107;GH97:+0.1631;null:+0.0541;46:+0.0410;36:+0.0223
99,3,alpha-glucan,alpha-glucan,0.8958333333333333,GH31,GH31;GH66;8.A.46.1.5,GH31;GH66;8.A.46.1.5;14,GH31:+0.2108;GH66:+0.1747;8.A.46.1.5:+0.1528;14:+0.0097
102,3,alpha-glucan,alpha-glucan,1.0,GH31,GH31;GH66;8.A.46.1.5,GH31;GH66;8.A.46.1.5;1.B.14.6.1;null,GH31:+0.2731;GH66:+0.2232;8.A.46.1.5:+0.2072;1.B.14.6.1:+0.1356;null:+0.0220
105,3,alpha-glucan,alpha-glucan,0.5914221218961625,4.A.1.2.12,4.A.1.2.12;GH32,4.A.1.2.12;GH32,4.A.1.2.12:+0.3298;GH32:+0.3085
116,3,alpha-glucan,alpha-glucan,0.9742063492063492,GH97,GH97;GH13;1.B.14.6.1,GH97;GH13;1.B.14.6.1;null,GH97:+0.2782;GH13:+0.2614;1.B.14.6.1:+0.0145;null:+0.0068
130,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GT5;CBM48,GH13;GT5;CBM48;9;GT35,GH13:+0.1399;GT5:+0.1210;CBM48:+0.0492;9:+0.0219;GT35:+0.0179
131,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GT5;CBM48,GH13;GT5;CBM48;9;null,GH13:+0.1336;GT5:+0.1168;CBM48:+0.0474;9:+0.0142;null:+0.0080
146,3,alpha-glucan,alpha-glucan,1.0,GH32,GH32;LacI;4.A.1.2.12,GH32;LacI;4.A.1.2.12,GH32:+0.4605;LacI:+0.4086;4.A.1.2.12:+0.1380
147,3,alpha-glucan,alpha-glucan,0.9962406015037594,LacI,LacI;GH32;2.A.1.5.3,LacI;GH32;2.A.1.5.3,LacI:+0.2827;GH32:+0.1581;2.A.1.5.3:+0.1053
156,3,alpha-glucan,alpha-glucan,0.9262948207171315,GH97,GH97;GH13;null,GH97;GH13;null;46;1.B.14.6.1,GH97:+0.2465;GH13:+0.1859;null:+0.0562;46:+0.0433;1.B.14.6.1:+0.0179
157,3,alpha-glucan,alpha-glucan,0.9285714285714286,GH97,GH97;GH13;null,GH97;GH13;null;46;8.A.46.1.1,GH97:+0.2517;GH13:+0.1762;null:+0.0585;46:+0.0468;8.A.46.1.1:+0.0248
165,3,alpha-glucan,alpha-glucan,0.8909296081559593,LacI,LacI;GH32,LacI;GH32,LacI:+0.7359;GH32:+0.2165
166,3,alpha-glucan,alpha-glucan,0.9962406015037594,LacI,LacI;GH32;3.A.1.1.10,LacI;GH32;3.A.1.1.10;null,LacI:+0.4503;GH32:+0.1856;3.A.1.1.10:+0.1067;null:+0.0322
169,3,alpha-glucan,alpha-glucan,0.9520845544793963,LacI,LacI;PfkB;3.A.1.1.45,LacI;PfkB;3.A.1.1.45;18;GH32,LacI:+0.2132;PfkB:+0.1391;3.A.1.1.45:+0.1353;18:+0.1116;GH32:+0.1095
175,3,alpha-glucan,alpha-glucan,0.7499999999999999,GH13,GH13;36;SBP,GH13;36;SBP;1;bac,GH13:+0.2312;36:+0.1551;SBP:+0.0456;1:+0.0245;bac:+0.0136
181,3,alpha-mannan,alpha-mannan,0.996,GH125,GH125;GH76;GH92,GH125;GH76;GH92;CBM32;GH38,GH125:+0.1911;GH76:+0.1690;GH92:+0.1602;CBM32:+0.1535;GH38:+0.1467
184,3,alpha-mannan,alpha-mannan,1.0,GH92,GH92;null;1.B.14.6.1,GH92;null;1.B.14.6.1,GH92:+0.2996;null:+0.2426;1.B.14.6.1:+0.0581
188,3,alpha-mannan,alpha-mannan,1.0,GH92,GH92;null;1.B.14.6.1,GH92;null;1.B.14.6.1,GH92:+0.2996;null:+0.2426;1.B.14.6.1:+0.0581
191,3,alpha-mannan,alpha-mannan,0.9698189134808853,GH99,GH99;GH92;null,GH99;GH92;null;1.B.14,GH99:+0.3501;GH92:+0.2820;null:+0.1609;1.B.14:+0.0580
205,3,arabinogalactan,xylan,0.7694562644269926,GH67,GH67;PfkB;GH10,GH67;PfkB;GH10;8.A.59;9.B.28,GH67:+0.0957;PfkB:+0.0602;GH10:+0.0558;8.A.59:+0.0534;9.B.28:+0.0514
208,3,arabinogalactan,beta-glucan,0.3484162895927601,3,3;GH16,3;GH16,3:+0.0886;GH16:+0.0741
211,3,arabinogalactan,arabinogalactan,0.43923240938166314,24,24;GH43;HTH,24;GH43;HTH;AraC;null,24:+0.2623;GH43:+0.0916;HTH:+0.0500;AraC:+0.0478;null:+0.0236
213,3,arabinogalactan,arabinogalactan,1.0,4,4;GH43;29,4;GH43;29;GH51;AraC,4:+0.2620;GH43:+0.2475;29:+0.2422;GH51:+0.2131;AraC:+0.1691
218,3,arabinogalactan,host glycan,0.5027624309392266,CBM32,CBM32;1.B.14.6.1;HTH,CBM32;1.B.14.6.1;HTH;GH2;AraC,CBM32:+0.1004;1.B.14.6.1:+0.0559;HTH:+0.0277;GH2:+0.0227;AraC:+0.0226
224,3,arabinogalactan,arabinogalactan,1.0,GH35,GH35;24;HTH,GH35;24;HTH;null;AraC,GH35:+0.2476;24:+0.2197;HTH:+0.2181;null:+0.2066;AraC:+0.2027
225,3,arabinogalactan,arabinogalactan,0.973888416879071,GH35,GH35;HTH;24,GH35;HTH;24;AraC;null,GH35:+0.2035;HTH:+0.1988;24:+0.1932;AraC:+0.1817;null:+0.1506
233,3,arabinogalactan,arabinogalactan,0.287911971923899,GH51,GH51;3.A.1;GH127,GH51;3.A.1;GH127;GH43;GH27,GH51:+0.0861;3.A.1:+0.0376;GH127:+0.0376;GH43:+0.0055;GH27:+0.0047
243,3,beta-glucan,beta-glucan,1.0,GH8,GH8;4.D.3.1.6,GH8;4.D.3.1.6,GH8:+0.1381;4.D.3.1.6:+0.0467
248,3,beta-glucan,beta-glucan,1.0,4.A.1.2.2,4.A.1.2.2;GH1,4.A.1.2.2;GH1,4.A.1.2.2:+0.7482;GH1:+0.3987
251,3,beta-glucan,beta-glucan,1.0,LacI,LacI;GH1;4.A.3.2.7,LacI;GH1;4.A.3.2.7;4.A.3.2.6;Glucokinase,LacI:+0.3914;GH1:+0.3528;4.A.3.2.7:+0.2029;4.A.3.2.6:+0.1713;Glucokinase:+0.1485
257,3,beta-glucan,beta-glucan,0.7149220489977728,GH16,GH16;GerE;8.A.46,GH16;GerE;8.A.46;null,GH16:+0.3739;GerE:+0.0432;8.A.46:+0.0258;null:+0.0023
265,3,beta-glucan,beta-glucan,1.0,GH16,GH16;null,GH16;null,GH16:+0.4755;null:+0.0425
270,3,beta-glucan,beta-glucan,0.5209580838323353,GH9,GH9,GH9,GH9:+0.3639
274,3,beta-glucan,beta-mannan,0.4054054054054053,GH42,GH42,GH42,GH42:+0.3842
275,3,beta-glucan,beta-glucan,1.0,CBM57,CBM57;GH2;null,CBM57;GH2;null;1.B.14.6.1;PL38,CBM57:+0.1674;GH2:+0.1434;null:+0.1106;1.B.14.6.1:+0.0994;PL38:+0.0812
276,3,beta-glucan,beta-glucan,0.7596741344195519,GH5,GH5;4;GH31,GH5;4;GH31;3;null,GH5:+0.1601;4:+0.1314;GH31:+0.0705;3:+0.0585;null:+0.0411
280,3,beta-glucan,beta-glucan,1.0,4,4;GH5;HTH,4;GH5;HTH;AraC;1.B.14.6.2,4:+0.2434;GH5:+0.2323;HTH:+0.1487;AraC:+0.1464;1.B.14.6.2:+0.0984
283,3,beta-glucan,beta-glucan,0.5938566552901023,GH158,GH158;GerE;GH3,GH158;GerE;GH3;null,GH158:+0.3179;GerE:+0.1706;GH3:+0.1065;null:+0.0413
286,3,beta-glucan,beta-glucan,1.0,3,3;GH30;GH3,3;GH30;GH3;7;HTH,3:+0.3376;GH30:+0.1959;GH3:+0.1714;7:+0.1489;HTH:+0.0925
291,3,beta-glucan,beta-glucan,0.9506903353057199,GH16,GH16;GH3;3,GH16;GH3;3;1.B.14.6.2;8.A.46.2.1,GH16:+0.1705;GH3:+0.1546;3:+0.1459;1.B.14.6.2:+0.1365;8.A.46.2.1:+0.0997
292,3,beta-glucan,beta-glucan,1.0,3,3;GH3;GH16,3;GH3;GH16;8.A.46.2.1;1.B.14.6.2,3:+0.1948;GH3:+0.1896;GH16:+0.1838;8.A.46.2.1:+0.0930;1.B.14.6.2:+0.0902
294,3,beta-glucan,beta-glucan,0.9506903353057199,GH16,GH16;GH3;3,GH16;GH3;3;1.B.14.6.2;8.A.46.2.1,GH16:+0.1705;GH3:+0.1546;3:+0.1459;1.B.14.6.2:+0.1365;8.A.46.2.1:+0.0997
301,3,beta-glucan,beta-glucan,0.6513157894736841,4,4;GH5,4;GH5,4:+0.2857;GH5:+0.2606
