idx,fold,true,pred,prob_true,top1,top3,top5,top5_with_delta
831,2,pectin,pectin,0.7843478260869566,GH105,GH105;2.A.56;LacI,GH105;2.A.56;LacI;CE8;GH28,GH105:+0.1011;2.A.56:+0.0795;LacI:+0.0755;CE8:+0.0733;GH28:+0.0678
832,2,pectin,pectin,0.6666666666666666,GH140,GH140;1.B.14;HTH,GH140;1.B.14;HTH;AraC;null,GH140:+0.5457;1.B.14:+0.1336;HTH:+0.0974;AraC:+0.0812;null:+0.0072
844,2,pectin,host glycan,0.011235958176989552,,,,
845,2,pectin,pectin,0.9985513440728034,GH5,GH5;GH130;2.A.2,GH5;GH130;2.A.2;GH140;1.B.14,GH5:+0.2892;GH130:+0.2865;2.A.2:+0.2830;GH140:+0.2592;1.B.14:+0.2377
846,2,pectin,pectin,0.7904218266906279,GH140,GH140;GH5;GH130,GH140;GH5;GH130;1.B.14;2.A.2,GH140:+0.2718;GH5:+0.1855;GH130:+0.1835;1.B.14:+0.1749;2.A.2:+0.1585
859,2,pectin,pectin,0.9009345794392523,PL1,PL1;GH28;CE12,PL1;GH28;CE12;GH105;1.B.14,PL1:+0.0745;GH28:+0.0722;CE12:+0.0706;GH105:+0.0639;1.B.14:+0.0574
861,2,pectin,pectin,0.8886894075403949,GH105,GH105;CE12;GH28,GH105;CE12;GH28;PL11;AraC,GH105:+0.1041;CE12:+0.1021;GH28:+0.0983;PL11:+0.0680;AraC:+0.0590
862,2,pectin,pectin,0.998003992015968,CE12,CE12;GH105;GH28,CE12;GH105;GH28;AraC;GH42,CE12:+0.1372;GH105:+0.1338;GH28:+0.1223;AraC:+0.1061;GH42:+0.1016
866,2,pectin,pectin,0.9002798622978428,GH144,GH144;GH3,GH144;GH3,GH144:+0.5414;GH3:+0.3452
872,2,pectin,pectin,0.8784313725490196,GH28,GH28;2.A.56;GH105,GH28;2.A.56;GH105;PfkB;1.B.14,GH28:+0.1399;2.A.56:+0.1190;GH105:+0.1075;PfkB:+0.0876;1.B.14:+0.0868
877,2,pectin,host glycan,0.0,,,,
888,2,pectin,pectin,0.43771538321748965,GH28,GH28;GH140;PL1,GH28;GH140;PL1;1.B.14;GH95,GH28:+0.0917;GH140:+0.0855;PL1:+0.0182;1.B.14:+0.0054;GH95:+0.0024
889,2,pectin,pectin,0.4607852600948097,GH28,GH28;GH140;PL1,GH28;GH140;PL1;1.B.14;GH95,GH28:+0.0976;GH140:+0.0853;PL1:+0.0261;1.B.14:+0.0019;GH95:+0.0007
891,2,pectin,pectin,0.7896494156928213,GH95,GH95;GH2;GH28,GH95;GH2;GH28;GH127;AraC,GH95:+0.0789;GH2:+0.0754;GH28:+0.0726;GH127:+0.0583;AraC:+0.0564
895,2,pectin,pectin,0.8893058161350843,GH95,GH95;GH2;GH28,GH95;GH2;GH28;AraC;GH127,GH95:+0.1019;GH2:+0.0896;GH28:+0.0868;AraC:+0.0772;GH127:+0.0727
897,2,pectin,pectin,0.9702970297029703,PfkB,PfkB;1.B.35;PL9,PfkB;1.B.35;PL9;2.A.21;MarR,PfkB:+0.1999;1.B.35:+0.1874;PL9:+0.1865;2.A.21:+0.1794;MarR:+0.1789
899,2,pectin,pectin,0.9389002036659878,CE20,CE20;1.B.14;null,CE20;1.B.14;null,CE20:+0.5646;1.B.14:+0.2953;null:+0.1702
902,2,pectin,pectin,1.0,1.B.14,1.B.14;GH3;null,1.B.14;GH3;null;8.A.46,1.B.14:+0.4393;GH3:+0.3260;null:+0.2759;8.A.46:+0.2304
921,2,pectin,pectin,0.8449744463373083,GH95,GH95;GH2;GH28,GH95;GH2;GH28;GH127;GH33,GH95:+0.0915;GH2:+0.0857;GH28:+0.0725;GH127:+0.0642;GH33:+0.0621
925,2,pectin,pectin,1.0,PL1,PL1;1.B.14;null,PL1;1.B.14;null,PL1:+0.5693;1.B.14:+0.3667;null:+0.0728
927,2,pectin,pectin,1.0,GH105,GH105;GH28;1.B.14,GH105;GH28;1.B.14;PL1;PL11,GH105:+0.1060;GH28:+0.0915;1.B.14:+0.0757;PL1:+0.0614;PL11:+0.0522
938,2,xylan,xylan,0.6202597024996249,GH43,GH43;2.A.2;CBM91,GH43;2.A.2;CBM91,GH43:+0.2612;2.A.2:+0.2163;CBM91:+0.0335
940,2,xylan,xylan,1.0,GH20,GH20;8.A.46;1.B.14,GH20;8.A.46;1.B.14;CBM32,GH20:+0.5021;8.A.46:+0.4653;1.B.14:+0.2511;CBM32:+0.0709
945,2,xylan,xylan,1.0,GH43,GH43;CE1;GH3,GH43;CE1;GH3;CBM6;CE6,GH43:+0.2129;CE1:+0.1577;GH3:+0.1360;CBM6:+0.0786;CE6:+0.0315
956,2,xylan,xylan,0.6442105263157895,GH10,GH10;HTH;null,GH10;HTH;null;AraC,GH10:+0.6219;HTH:+0.0231;null:+0.0094;AraC:+0.0069
957,2,xylan,xylan,0.9817444219066936,AraC,AraC;GH10;GH97,AraC;GH10;GH97;GH43;GH67,AraC:+0.0788;GH10:+0.0783;GH97:+0.0766;GH43:+0.0737;GH67:+0.0717
963,2,xylan,xylan,0.9556426810658527,GH128,GH128;GH51;GH43,GH128;GH51;GH43;1.B.14;null,GH128:+0.4684;GH51:+0.2518;GH43:+0.2392;1.B.14:+0.1965;null:+0.1157
978,2,xylan,xylan,0.6202597024996249,GH43,GH43;2.A.2;CBM91,GH43;2.A.2;CBM91,GH43:+0.2612;2.A.2:+0.2163;CBM91:+0.0335
981,2,xylan,xylan,0.8286252354048964,GH115,GH115;GH97;CE1,GH115;GH97;CE1;GH43;GH30,GH115:+0.1227;GH97:+0.1088;CE1:+0.1062;GH43:+0.1046;GH30:+0.1007
983,2,xylan,xylan,0.3702035692093645,GH43,GH43;GH10;CE1,GH43;GH10;CE1;CBM6,GH43:+0.0682;GH10:+0.0431;CE1:+0.0158;CBM6:+0.0007
985,2,xylan,xylan,1.0,GH10,GH10;GH43,GH10;GH43,GH10:+0.4927;GH43:+0.2572
993,2,xylan,xylan,1.0,GH43,GH43;CE1;GH3,GH43;CE1;GH3;CBM6;CE6,GH43:+0.2129;CE1:+0.1577;GH3:+0.1360;CBM6:+0.0786;CE6:+0.0315
996,2,xylan,xylan,0.8399842686845683,GH43,GH43;CBM6;CE1,GH43;CBM6;CE1;HTH;AraC,GH43:+0.2517;CBM6:+0.1871;CE1:+0.1279;HTH:+0.0863;AraC:+0.0677
999,2,xylan,xylan,0.6442105263157895,GH10,GH10;HTH;null,GH10;HTH;null;AraC,GH10:+0.6219;HTH:+0.0231;null:+0.0094;AraC:+0.0069
1004,2,xylan,xylan,1.0,GH10,GH10;CE1;GH3,GH10;CE1;GH3;GH95;HTH,GH10:+0.2588;CE1:+0.2037;GH3:+0.1892;GH95:+0.1681;HTH:+0.1615
1006,2,xylan,xylan,0.6075949367088607,GH95,GH95;GH3;AraC,GH95;GH3;AraC;HTH;SBP,GH95:+0.2599;GH3:+0.1879;AraC:+0.1695;HTH:+0.1357;SBP:+0.1100
1019,2,xylan,xylan,0.5127508649748634,GH67,GH67;3.A.1;HTH,GH67;3.A.1;HTH,GH67:+0.3187;3.A.1:+0.0269;HTH:+0.0134
1024,2,xylan,arabinogalactan,0.28854731099561354,GH43,GH43;LacI;SBP,GH43;LacI;SBP;bac;null,GH43:+0.2702;LacI:+0.0521;SBP:+0.0358;bac:+0.0185;null:+0.0012
1025,2,xylan,xylan,0.3577709094801526,GH43,GH43;3.A.1,GH43;3.A.1,GH43:+0.2564;3.A.1:+0.0306
1028,2,xylan,xylan,0.9343194164734552,GH67,GH67;GH10;PfkB,GH67;GH10;PfkB;HTH;AraC,GH67:+0.1610;GH10:+0.1210;PfkB:+0.1119;HTH:+0.0806;AraC:+0.0726
2,3,alginate,alginate,1.0,PL17,PL17;PfkB;2.A.1,PL17;PfkB;2.A.1;binding;PL6,PL17:+0.0991;PfkB:+0.0574;2.A.1:+0.0493;binding:+0.0430;PL6:+0.0366
5,3,alginate,alginate,0.8108403914027943,PL6,PL6;GntR;3.D.2,PL6;GntR;3.D.2;PfkB;null,PL6:+0.2531;GntR:+0.1398;3.D.2:+0.1308;PfkB:+0.0747;null:+0.0419
7,3,alginate,alginate,0.6550218340611353,PL5,PL5;binding;1.B.13,PL5;binding;1.B.13;2.A.50;AraC,PL5:+0.1523;binding:+0.0859;1.B.13:+0.0395;2.A.50:+0.0384;AraC:+0.0364
14,3,alginate,alginate,0.978131212723658,PL17,PL17;GntR;PL6,PL17;GntR;PL6;2.A.1;null,PL17:+0.2880;GntR:+0.1415;PL6:+0.1383;2.A.1:+0.0899;null:+0.0818
18,3,alginate,alginate,0.6550218340611353,PL5,PL5;binding;1.B.13,PL5;binding;1.B.13;2.A.50;AraC,PL5:+0.1523;binding:+0.0859;1.B.13:+0.0395;2.A.50:+0.0384;AraC:+0.0364
22,3,alginate,alginate,0.8681175179101914,PL17,PL17;GntR;null,PL17;GntR;null;2.A.1,PL17:+0.4227;GntR:+0.1523;null:+0.1295;2.A.1:+0.0860
33,3,alginate,alginate,1.0,PL17,PL17;PL6;2.A.1,PL17;PL6;2.A.1;PfkB;null,PL17:+0.2453;PL6:+0.2004;2.A.1:+0.0915;PfkB:+0.0891;null:+0.0669
37,3,alginate,alginate,1.0,PL17,PL17;PL6;1.B.14,PL17;PL6;1.B.14;8.A.46;null,PL17:+0.2772;PL6:+0.2009;1.B.14:+0.0844;8.A.46:+0.0304;null:+0.0219
40,3,alginate,alginate,0.9959758551307847,PL17,PL17;PL6;1.B.14,PL17;PL6;1.B.14;null;8.A.46,PL17:+0.2709;PL6:+0.1768;1.B.14:+0.0750;null:+0.0178;8.A.46:+0.0163
51,3,alpha-glucan,alpha-glucan,1.0,GH31,GH31;null;8.A.46,GH31;null;8.A.46,GH31:+0.0826;null:+0.0315;8.A.46:+0.0141
61,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;CBM34;3.A.1,GH13;CBM34;3.A.1,GH13:+0.3509;CBM34:+0.2663;3.A.1:+0.0139
65,3,alpha-glucan,alpha-glucan,0.6350806451612904,GH32,GH32,GH32,GH32:+0.0947
73,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;null,GH13;null,GH13:+0.1626;null:+0.0060
77,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;LacI;8.A.46,GH13;LacI;8.A.46;null;1.B.14,GH13:+0.3701;LacI:+0.2887;8.A.46:+0.1170;null:+0.0580;1.B.14:+0.0495
79,3,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH13;1.B.14,GH97;GH13;1.B.14;null;8.A.46,GH97:+0.3036;GH13:+0.1379;1.B.14:+0.0873;null:+0.0673;8.A.46:+0.0506
83,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13,GH13,GH13:+0.3968
85,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;LacI,GH13;LacI,GH13:+0.6977;LacI:+0.1590
96,3,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH13;1.B.14,GH97;GH13;1.B.14;null,GH97:+0.2306;GH13:+0.1379;1.B.14:+0.0724;null:+0.0451
99,3,alpha-glucan,alpha-glucan,0.9374311850453965,GH66,GH66;GH31;8.A.46,GH66;GH31;8.A.46;null,GH66:+0.3625;GH31:+0.2980;8.A.46:+0.1593;null:+0.0404
101,3,alpha-glucan,alpha-glucan,0.37407492875269055,GH31,GH31;CBM20,GH31;CBM20,GH31:+0.1990;CBM20:+0.0224
103,3,alpha-glucan,alpha-glucan,1.0,GH32,GH32;2.A.1,GH32;2.A.1,GH32:+0.3780;2.A.1:+0.3492
104,3,alpha-glucan,alpha-glucan,0.9919517102615694,GH32,GH32,GH32,GH32:+0.2137
106,3,alpha-glucan,alpha-glucan,1.0,GH32,GH32;4.A.1,GH32;4.A.1,GH32:+0.4597;4.A.1:+0.1730
111,3,alpha-glucan,alpha-glucan,0.6214354526694233,GH4,GH4;4.A.1,GH4;4.A.1,GH4:+0.1751;4.A.1:+0.1681
114,3,alpha-glucan,alpha-glucan,0.9304174950298211,GH13,GH13;1.B.14;GH97,GH13;1.B.14;GH97;LacI;2.A.2,GH13:+0.1099;1.B.14:+0.0828;GH97:+0.0754;LacI:+0.0614;2.A.2:+0.0552
118,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GH97;1.B.14,GH13;GH97;1.B.14;null,GH13:+0.2503;GH97:+0.2197;1.B.14:+0.0495;null:+0.0180
133,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;LacI;8.A.46,GH13;LacI;8.A.46;null;1.B.14,GH13:+0.3701;LacI:+0.2887;8.A.46:+0.1170;null:+0.0580;1.B.14:+0.0495
134,3,alpha-glucan,alpha-glucan,0.9919517102615694,GH32,GH32,GH32,GH32:+0.2137
141,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13,GH13,GH13:+0.2218
143,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;LacI,GH13;LacI,GH13:+0.3163;LacI:+0.0557
144,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;LacI,GH13;LacI,GH13:+0.6977;LacI:+0.1590
148,3,alpha-glucan,alpha-glucan,1.0,GH77,GH77;GT35;LacI,GH77;GT35;LacI;3.A.1,GH77:+0.2965;GT35:+0.2531;LacI:+0.2330;3.A.1:+0.0174
162,3,alpha-glucan,alpha-glucan,0.9625984251968503,PfkB,PfkB;LacI;PadR,PfkB;LacI;PadR;GH32;MarR,PfkB:+0.4108;LacI:+0.3613;PadR:+0.1606;GH32:+0.1568;MarR:+0.1074
164,3,alpha-glucan,alpha-glucan,1.0,LacI,LacI;PfkB;GH32,LacI;PfkB;GH32;4.A.1,LacI:+0.3922;PfkB:+0.3649;GH32:+0.1881;4.A.1:+0.0809
171,3,alpha-glucan,alpha-glucan,0.9725490196078431,GH13,GH13;GT5;GT35,GH13;GT5;GT35;CBM48;Pyr,GH13:+0.1013;GT5:+0.0262;GT35:+0.0258;CBM48:+0.0197;Pyr:+0.0079
178,3,alpha-mannan,alpha-mannan,0.8897074566664287,GH125,GH125;GH38;GntR,GH125;GH38;GntR;GH84;GH1,GH125:+0.3279;GH38:+0.2657;GntR:+0.2634;GH84:+0.2607;GH1:+0.2211
182,3,alpha-mannan,alpha-mannan,0.8122529644268774,GH76,GH76;GH125;GH92,GH76;GH125;GH92;HTH;GH67,GH76:+0.2387;GH125:+0.2360;GH92:+0.1754;HTH:+0.1013;GH67:+0.0929
184,3,alpha-mannan,alpha-mannan,1.0,GH92,GH92;null;1.B.14,GH92;null;1.B.14,GH92:+0.2567;null:+0.2032;1.B.14:+0.1936
189,3,alpha-mannan,alpha-mannan,1.0,GH92,GH92;1.B.14;null,GH92;1.B.14;null;9.B.14,GH92:+0.1820;1.B.14:+0.1508;null:+0.1426;9.B.14:+0.0160
202,3,arabinogalactan,arabinogalactan,0.902791873489196,9.B.28,9.B.28;2.A.3;GH43,9.B.28;2.A.3;GH43,9.B.28:+0.4340;2.A.3:+0.2427;GH43:+0.1876
206,3,arabinogalactan,arabinogalactan,0.4008350730688935,GH43,GH43;GH154;HTH,GH43;GH154;HTH;1.B.14;AraC,GH43:+0.1653;GH154:+0.1454;HTH:+0.0838;1.B.14:+0.0659;AraC:+0.0636
208,3,arabinogalactan,arabinogalactan,0.4352941176470588,1.B.14,1.B.14;AraC;CBM32,1.B.14;AraC;CBM32;HTH;GH16,1.B.14:+0.2697;AraC:+0.1880;CBM32:+0.1841;HTH:+0.1622;GH16:+0.1307
210,3,arabinogalactan,arabinogalactan,0.9582504970178926,GH16,GH16;1.B.14;GH43,GH16;1.B.14;GH43;HTH;AraC,GH16:+0.4540;1.B.14:+0.4192;GH43:+0.2842;HTH:+0.2297;AraC:+0.2260
214,3,arabinogalactan,arabinogalactan,0.9985858887982326,GH43,GH43;1.B.14;GH51,GH43;1.B.14;GH51;AraC;HTH,GH43:+0.6535;1.B.14:+0.4933;GH51:+0.4342;AraC:+0.2698;HTH:+0.2397
220,3,arabinogalactan,pectin,0.2609457092819614,1.B.14,1.B.14;HTH;GH43,1.B.14;HTH;GH43;AraC;GH51,1.B.14:+0.1214;HTH:+0.0943;GH43:+0.0913;AraC:+0.0818;GH51:+0.0225
226,3,arabinogalactan,pectin,0.09624796084828709,HTH,HTH;GH43;AraC,HTH;GH43;AraC,HTH:+0.0316;GH43:+0.0270;AraC:+0.0174
227,3,arabinogalactan,arabinogalactan,0.41831238779174135,GH51,GH51;3.A.1;GH27,GH51;3.A.1;GH27;GH127;HTH,GH51:+0.1749;3.A.1:+0.0856;GH27:+0.0768;GH127:+0.0112;HTH:+0.0063
235,3,beta-glucan,beta-glucan,1.0,GH1,GH1;LacI;1.B.14,GH1;LacI;1.B.14;2.A.2,GH1:+0.7801;LacI:+0.4177;1.B.14:+0.3336;2.A.2:+0.2013
242,3,beta-glucan,beta-glucan,0.8114030601352644,GH8,GH8;4.D.3;1.B.55,GH8;4.D.3;1.B.55,GH8:+0.2719;4.D.3:+0.1601;1.B.55:+0.0307
243,3,beta-glucan,beta-glucan,1.0,GT2,GT2;GH8;4.D.3,GT2;GH8;4.D.3,GT2:+0.1886;GH8:+0.1558;4.D.3:+0.0881
252,3,beta-glucan,beta-glucan,0.4694915254237288,GH30,GH30;GH95;CBM32,GH30;GH95;CBM32;CE6;GH62,GH30:+0.1543;GH95:+0.1418;CBM32:+0.0969;CE6:+0.0897;GH62:+0.0892
263,3,beta-glucan,beta-glucan,0.9986819515586319,GH3,GH3;GH16;1.B.14,GH3;GH16;1.B.14;8.A.46;null,GH3:+0.6385;GH16:+0.5091;1.B.14:+0.3163;8.A.46:+0.2144;null:+0.1070
265,3,beta-glucan,galactan,0.4862508383635187,GH16,GH16;null,GH16;null,GH16:+0.2065;null:+0.0369
271,3,beta-glucan,beta-glucan,0.5325307717593776,GH30,GH30;CBM57;1.B.14,GH30;CBM57;1.B.14;null,GH30:+0.2036;CBM57:+0.1174;1.B.14:+0.0786;null:+0.0491
275,3,beta-glucan,beta-glucan,0.9986819515586319,GH88,GH88;PL38;null,GH88;PL38;null;CBM57;GH2,GH88:+0.3380;PL38:+0.2259;null:+0.2013;CBM57:+0.1930;GH2:+0.1590
280,3,beta-glucan,beta-glucan,1.0,GH5,GH5;GH36;1.B.14,GH5;GH36;1.B.14;HTH;AraC,GH5:+0.4425;GH36:+0.2919;1.B.14:+0.2729;HTH:+0.1893;AraC:+0.1816
283,3,beta-glucan,beta-glucan,0.9986819515586319,GH3,GH3;GH158;GerE,GH3;GH158;GerE;1.B.14;null,GH3:+0.3574;GH158:+0.2700;GerE:+0.2211;1.B.14:+0.2046;null:+0.0817
293,3,beta-glucan,beta-glucan,0.9986819515586319,GH3,GH3;GH16;8.A.46,GH3;GH16;8.A.46;1.B.14;null,GH3:+0.4371;GH16:+0.3595;8.A.46:+0.2596;1.B.14:+0.2004;null:+0.0457
299,3,beta-glucan,beta-glucan,0.8703339882121808,GH5,GH5;CBM4;1.B.14,GH5;CBM4;1.B.14;null;HTH,GH5:+0.2446;CBM4:+0.2097;1.B.14:+0.1874;null:+0.0656;HTH:+0.0008
307,3,beta-glucan,beta-glucan,0.8200757575757576,GH9,GH9;GH5;CBM3,GH9;GH5;CBM3,GH9:+0.0802;GH5:+0.0632;CBM3:+0.0231
309,3,beta-glucan,beta-glucan,1.0,GT2,GT2;GH8;4.D.3,GT2;GH8;4.D.3,GT2:+0.1886;GH8:+0.1558;4.D.3:+0.0881
311,3,beta-glucan,beta-glucan,0.9296480280521832,GT2,GT2;GT4;null,GT2;GT4;null,GT2:+0.4035;GT4:+0.1791;null:+0.0549
323,3,beta-glucan,beta-glucan,0.9969414224321499,GH1,GH1;LacI;Glucokinase,GH1;LacI;Glucokinase;4.A.3,GH1:+0.5073;LacI:+0.4883;Glucokinase:+0.2118;4.A.3:+0.1707
324,3,beta-glucan,beta-glucan,1.0,GH1,GH1;LacI;3.A.1,GH1;LacI;3.A.1,GH1:+0.9051;LacI:+0.4931;3.A.1:+0.2530
337,3,beta-glucan,galactan,0.4862508383635187,GH16,GH16;null,GH16;null,GH16:+0.2065;null:+0.0369
339,3,beta-glucan,beta-mannan,0.49034710492202055,GH36,GH36;GH3;GH5,GH36;GH3;GH5;CE7;AraC,GH36:+0.3645;GH3:+0.2459;GH5:+0.1964;CE7:+0.0894;AraC:+0.0863
342,3,beta-glucan,beta-glucan,0.9839679358717435,GH26,GH26;GH31;GH5,GH26;GH31;GH5;1.B.14;null,GH26:+0.2189;GH31:+0.1774;GH5:+0.1752;1.B.14:+0.1713;null:+0.0536
345,3,beta-glucan,beta-glucan,1.0,GH3,GH3;GH31;GH5,GH3;GH31;GH5;AraC;HTH,GH3:+0.1960;GH31:+0.1614;GH5:+0.1183;AraC:+0.1159;HTH:+0.1036
348,3,beta-glucan,beta-glucan,0.9663865546218487,GH5,GH5;1.B.14;GH36,GH5;1.B.14;GH36;HTH;AraC,GH5:+0.5931;1.B.14:+0.3011;GH36:+0.2817;HTH:+0.2087;AraC:+0.1861
349,3,beta-glucan,beta-glucan,1.0,9.B.154,9.B.154;GH73;null,9.B.154;GH73;null;M23;Peptidase,9.B.154:+0.2230;GH73:+0.2012;null:+0.0713;M23:+0.0159;Peptidase:+0.0080
350,3,beta-glucan,beta-glucan,0.4517619514271651,GH31,GH31;GH9;1.B.14,GH31;GH9;1.B.14;GH30;null,GH31:+0.1433;GH9:+0.1378;1.B.14:+0.0286;GH30:+0.0103;null:+0.0040
361,3,beta-mannan,beta-mannan,1.0,2.A.1,2.A.1;TrkA;GH29,2.A.1;TrkA;GH29;2.A.38;C,2.A.1:+0.1807;TrkA:+0.1678;GH29:+0.1575;2.A.38:+0.1561;C:+0.1560
371,3,beta-mannan,beta-mannan,0.9969414224321499,GH26,GH26;4.A.3;GntR,GH26;4.A.3;GntR;null;GH1,GH26:+0.5616;4.A.3:+0.4630;GntR:+0.4181;null:+0.2674;GH1:+0.1226
373,3,beta-mannan,beta-mannan,0.5026554008599077,4.A.3,4.A.3;GH1,4.A.3;GH1,4.A.3:+0.3703;GH1:+0.1823
381,3,beta-mannan,beta-glucan,0.4113924050632911,GH130,GH130;GH27,GH130;GH27,GH130:+0.2828;GH27:+0.0936
383,3,beta-mannan,beta-mannan,0.5026554008599077,4.A.3,4.A.3;GH1,4.A.3;GH1,4.A.3:+0.3703;GH1:+0.1823
384,3,beta-mannan,beta-mannan,0.5359093678586201,GH130,GH130;SBP;GH113,GH130;SBP;GH113;LacI;CE2,GH130:+0.2062;SBP:+0.0833;GH113:+0.0780;LacI:+0.0719;CE2:+0.0582
385,3,beta-mannan,beta-mannan,1.0,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;null,GH130:+0.5399;GH26:+0.3886;2.A.2:+0.3074;null:+0.0810
389,3,beta-mannan,beta-mannan,0.9969414224321499,GH26,GH26;4.A.3;GntR,GH26;4.A.3;GntR;null;GH1,GH26:+0.5616;4.A.3:+0.4630;GntR:+0.4181;null:+0.2674;GH1:+0.1226
394,3,beta-mannan,beta-mannan,0.9907476810715243,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;CE7;1.B.14,GH130:+0.2425;GH26:+0.1132;2.A.2:+0.1065;CE7:+0.1050;1.B.14:+0.0759
401,3,beta-mannan,beta-mannan,0.9720551167011786,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;1.B.14;AraC,GH130:+0.3654;GH26:+0.2844;2.A.2:+0.1680;1.B.14:+0.1436;AraC:+0.0843
406,3,beta-mannan,beta-mannan,0.5013020833333348,LacI,LacI;GH2;2.A.2,LacI;GH2;2.A.2,LacI:+0.5013;GH2:+0.2045;2.A.2:+0.1646
408,3,beta-mannan,beta-mannan,0.9474616917758721,GH35,GH35;GH42;LacI,GH35;GH42;LacI;3.A.1;null,GH35:+0.7773;GH42:+0.5339;LacI:+0.2833;3.A.1:+0.1354;null:+0.1049
409,3,beta-mannan,beta-mannan,1.0,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;null,GH130:+0.5399;GH26:+0.3886;2.A.2:+0.3074;null:+0.0810
421,3,beta-mannan,beta-mannan,0.5567687155522943,GH130,GH130;LacI;bac,GH130;LacI;bac;SBP;3.A.1,GH130:+0.4511;LacI:+0.0910;bac:+0.0881;SBP:+0.0705;3.A.1:+0.0512
427,3,chitin,chitin,1.0,AA10,AA10;GH18;1.E.2,AA10;GH18;1.E.2;HTH,AA10:+0.3467;GH18:+0.2173;1.E.2:+0.1796;HTH:+0.1016
434,3,chitin,chitin,0.7244402021469979,AraC,AraC;HTH;4.A.3,AraC;HTH;4.A.3;GH1,AraC:+0.4643;HTH:+0.4393;4.A.3:+0.4219;GH1:+0.1124
436,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH,4.A.3:+1.0000;GH4:+0.3243;AraC:+0.1804;HTH:+0.0617
438,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH,4.A.3:+1.0000;GH4:+0.3243;AraC:+0.1804;HTH:+0.0617
440,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;CE4,4.A.3;GH4;CE4,4.A.3:+0.5557;GH4:+0.5273;CE4:+0.1210
441,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;CE4,4.A.3;GH4;CE4,4.A.3:+0.5388;GH4:+0.4878;CE4:+0.0822
449,3,chitin,chitin,0.7352415026833631,PIG-L,PIG-L;GH18;GH20,PIG-L;GH18;GH20;LytTR;8.A.46,PIG-L:+0.2321;GH18:+0.2205;GH20:+0.1822;LytTR:+0.1483;8.A.46:+0.0921
452,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;null,4.A.3;GH4;null,4.A.3:+0.6850;GH4:+0.6219;null:+0.1210
471,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH,4.A.3:+0.6645;GH4:+0.3142;AraC:+0.1023;HTH:+0.0201
472,3,chitin,chitin,1.0,3.A.1,3.A.1;GH20;Response,3.A.1;GH20;Response;c;reg,3.A.1:+0.2459;GH20:+0.2390;Response:+0.1788;c:+0.1784;reg:+0.1701
480,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH,4.A.3:+0.6645;GH4:+0.3142;AraC:+0.1023;HTH:+0.0201
484,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;null;HTH,4.A.3:+0.7042;GH4:+0.2785;AraC:+0.2541;null:+0.1654;HTH:+0.1331
493,3,fructan,fructan,1.0,GH32,GH32;1.B.14;null,GH32;1.B.14;null,GH32:+0.8828;1.B.14:+0.3230;null:+0.2321
496,3,fructan,fructan,1.0,GH32,GH32;1.B.14;null,GH32;1.B.14;null,GH32:+0.8828;1.B.14:+0.3230;null:+0.2321
498,3,fructan,fructan,0.9445520768753874,GH32,GH32;2.A.1;HTH,GH32;2.A.1;HTH;1.B.14;AraC,GH32:+0.3736;2.A.1:+0.0935;HTH:+0.0678;1.B.14:+0.0482;AraC:+0.0319
500,3,fructan,fructan,1.0,GH36,GH36;GH13;bac,GH36;GH13;bac;SBP;3.A.1,GH36:+1.0000;GH13:+0.6190;bac:+0.4572;SBP:+0.4185;3.A.1:+0.2824
503,3,fructan,fructan,0.6289134820546455,GH32,GH32;HTH;2.A.40,GH32;HTH;2.A.40;3.A.1;null,GH32:+0.1119;HTH:+0.1036;2.A.40:+0.1022;3.A.1:+0.0974;null:+0.0632
505,3,fructan,fructan,0.9445520768753874,GH32,GH32;2.A.1;HTH,GH32;2.A.1;HTH;1.B.14;AraC,GH32:+0.3736;2.A.1:+0.0935;HTH:+0.0678;1.B.14:+0.0482;AraC:+0.0319
