idx,fold,true,pred,prob_true,top1,top3,top5,top5_with_delta
766,2,host glycan,host glycan,1.0,null,null;4.A.3;GH1,null;4.A.3;GH1;GH,null:+0.5492;4.A.3:+0.5343;GH1:+0.3249;GH:+0.0356
775,2,host glycan,host glycan,1.0,CE9,CE9;CE;null,CE9;CE;null;GntR,CE9:+0.5827;CE:+0.1957;null:+0.0259;GntR:+0.0139
789,2,host glycan,host glycan,0.9900767687341883,CBM32,CBM32;GH2;FecR,CBM32;GH2;FecR;2.A.115;CBM,CBM32:+0.1118;GH2:+0.0969;FecR:+0.0840;2.A.115:+0.0804;CBM:+0.0685
790,2,host glycan,host glycan,1.0,CBM32,CBM32;GH2;2.A.115,CBM32;GH2;2.A.115;FecR;CBM,CBM32:+0.1086;GH2:+0.1053;2.A.115:+0.0807;FecR:+0.0788;CBM:+0.0677
791,2,host glycan,host glycan,1.0,CBM32,CBM32;GH29;CBM,CBM32;GH29;CBM;null;GH,CBM32:+0.2659;GH29:+0.1264;CBM:+0.0860;null:+0.0484;GH:+0.0099
796,2,host glycan,host glycan,1.0,CE9,CE9;CE;GntR,CE9;CE;GntR;SIS;4.A.6,CE9:+0.3084;CE:+0.1387;GntR:+0.0811;SIS:+0.0781;4.A.6:+0.0760
802,2,host glycan,host glycan,1.0,GH18,GH18;8.A.46;FecR,GH18;8.A.46;FecR;GH;null,GH18:+0.1822;8.A.46:+0.1093;FecR:+0.0938;GH:+0.0536;null:+0.0409
806,2,host glycan,host glycan,0.9423459244532802,GH163,GH163;GH130;GH92,GH163;GH130;GH92;8.A.46;GH,GH163:+0.1871;GH130:+0.1408;GH92:+0.1150;8.A.46:+0.1117;GH:+0.0792
808,2,host glycan,host glycan,0.8322440087145969,GH2,GH2;GH33;GH20,GH2;GH33;GH20;GH;null,GH2:+0.1458;GH33:+0.1322;GH20:+0.1115;GH:+0.0561;null:+0.0004
809,2,host glycan,xylan,0.1769400114479775,GerE,GerE;null;AraC,GerE;null;AraC;GH,GerE:+0.0741;null:+0.0267;AraC:+0.0026;GH:+0.0019
810,2,host glycan,xylan,0.17547851145441004,GerE,GerE;null;AraC,GerE;null;AraC;GH,GerE:+0.0747;null:+0.0252;AraC:+0.0033;GH:+0.0019
813,2,host glycan,host glycan,1.0,GH88,GH88;4.A.6;PL12,GH88;4.A.6;PL12;PfkB;1,GH88:+0.2420;4.A.6:+0.1536;PL12:+0.0968;PfkB:+0.0833;1:+0.0635
822,2,host glycan,host glycan,0.890625,GH88,GH88;PL12;2,GH88;PL12;2;PL15;PL,GH88:+0.2144;PL12:+0.1246;2:+0.1023;PL15:+0.0883;PL:+0.0782
823,2,host glycan,host glycan,0.904397705544933,GH88,GH88;2;PL,GH88;2;PL;PL12;PL15,GH88:+0.1826;2:+0.1230;PL:+0.1033;PL12:+0.0911;PL15:+0.0765
827,2,host glycan,host glycan,0.9481037924151696,8.A.46,8.A.46;2;PL,8.A.46;2;PL;2.A.6;PL8,8.A.46:+0.0580;2:+0.0577;PL:+0.0511;2.A.6:+0.0489;PL8:+0.0462
830,2,host glycan,host glycan,1.0,GH20,GH20;TetR;N,GH20;TetR;N;GH,GH20:+0.3980;TetR:+0.1370;N:+0.1009;GH:+0.0537
839,2,pectin,pectin,0.9858870967741935,CE,CE;1.B.14;CE1,CE;1.B.14;CE1;null,CE:+0.2457;1.B.14:+0.1747;CE1:+0.1737;null:+0.1137
840,2,pectin,pectin,1.0,CE,CE;GH28;GH105,CE;GH28;GH105;CE12;LacI,CE:+0.0775;GH28:+0.0732;GH105:+0.0661;CE12:+0.0469;LacI:+0.0445
841,2,pectin,pectin,0.7551020408163265,PL10,PL10;CE;CE8,PL10;CE;CE8;PL;1,PL10:+0.1527;CE:+0.1048;CE8:+0.0974;PL:+0.0213;1:+0.0139
842,2,pectin,pectin,1.0,GH3,GH3;GH133;GT4,GH3;GH133;GT4;1.B.14;GT,GH3:+0.2628;GH133:+0.1985;GT4:+0.1880;1.B.14:+0.1680;GT:+0.1645
854,2,pectin,pectin,0.6678260869565218,GH28,GH28;GH105;PL1,GH28;GH105;PL1;CE;CE20,GH28:+0.1050;GH105:+0.0519;PL1:+0.0475;CE:+0.0378;CE20:+0.0362
862,2,pectin,pectin,0.974609375,CE,CE;GH105;CE12,CE;GH105;CE12;GH28;GH42,CE:+0.1114;GH105:+0.0898;CE12:+0.0793;GH28:+0.0746;GH42:+0.0739
863,2,pectin,pectin,0.6829652996845426,GH105,GH105;CE;CE12,GH105;CE;CE12;PL;GH28,GH105:+0.0682;CE:+0.0605;CE12:+0.0580;PL:+0.0439;GH28:+0.0433
872,2,pectin,pectin,0.8842446930412321,GH28,GH28;2.A.56;GH105,GH28;2.A.56;GH105;CE12;PfkB,GH28:+0.1372;2.A.56:+0.0993;GH105:+0.0955;CE12:+0.0864;PfkB:+0.0766
873,2,pectin,pectin,0.9981872002570046,GH92,GH92;GerE;FecR,GH92;GerE;FecR;GH;GH28,GH92:+0.2498;GerE:+0.2374;FecR:+0.2182;GH:+0.1852;GH28:+0.1730
876,2,pectin,pectin,0.5493482309124766,GH28,GH28;GH105;8.A.46,GH28;GH105;8.A.46;PL11;1.B.14,GH28:+0.1728;GH105:+0.0503;8.A.46:+0.0367;PL11:+0.0171;1.B.14:+0.0100
877,2,pectin,host glycan,0.0,,,,
879,2,pectin,pectin,0.3292010522901726,GH28,GH28;2.A.21;1.B.14,GH28;2.A.21;1.B.14;34;GH43,GH28:+0.2078;2.A.21:+0.0351;1.B.14:+0.0158;34:+0.0102;GH43:+0.0099
881,2,pectin,host glycan,0.053906404265122096,null,null;10;HTH,null;10;HTH;GH97;1.B.14,null:+0.0539;10:+0.0226;HTH:+0.0197;GH97:+0.0157;1.B.14:+0.0132
890,2,pectin,pectin,0.6766456400398788,GH140,GH140;1.B.14;HTH,GH140;1.B.14;HTH;AraC,GH140:+0.5178;1.B.14:+0.0759;HTH:+0.0562;AraC:+0.0387
897,2,pectin,pectin,0.9706457925636007,PfkB,PfkB;binding;2.A.21,PfkB;binding;2.A.21;PL9;1.B.35,PfkB:+0.1640;binding:+0.1590;2.A.21:+0.1566;PL9:+0.1362;1.B.35:+0.1356
898,2,pectin,pectin,1.0,CE,CE;GH105;PL,CE;GH105;PL;CE12;1,CE:+0.1270;GH105:+0.0876;PL:+0.0870;CE12:+0.0868;1:+0.0651
911,2,pectin,pectin,0.9858870967741935,CE,CE;1.B.14;CE1,CE;1.B.14;CE1;null,CE:+0.2457;1.B.14:+0.1747;CE1:+0.1737;null:+0.1137
914,2,pectin,host glycan,0.053906404265122096,null,null;10;HTH,null;10;HTH;GH97;1.B.14,null:+0.0539;10:+0.0226;HTH:+0.0197;GH97:+0.0157;1.B.14:+0.0132
917,2,pectin,pectin,1.0,CE,CE;GH105;GH28,CE;GH105;GH28;LacI;PfkB,CE:+0.1070;GH105:+0.1034;GH28:+0.0996;LacI:+0.0870;PfkB:+0.0859
926,2,pectin,pectin,0.9879518072289156,GH105,GH105;LacI;GH28,GH105;LacI;GH28;CE;2.A.56,GH105:+0.1052;LacI:+0.0986;GH28:+0.0928;CE:+0.0633;2.A.56:+0.0584
932,2,pectin,pectin,1.0,PL,PL;PL1;2,PL;PL1;2;TrmB;5,PL:+0.1596;PL1:+0.1536;2:+0.1487;TrmB:+0.0862;5:+0.0832
937,2,xylan,xylan,1.0,GH35,GH35;1.B.14;null,GH35;1.B.14;null;GH,GH35:+0.7518;1.B.14:+0.3616;null:+0.2241;GH:+0.1308
941,2,xylan,xylan,0.5450549450549451,12,12;GH97;GH115,12;GH97;GH115;GH43;10,12:+0.1395;GH97:+0.1104;GH115:+0.0991;GH43:+0.0987;10:+0.0861
942,2,xylan,xylan,0.7966457023060796,GH67,GH67;GH10;AraC,GH67;GH10;AraC;GH;SBP,GH67:+0.1112;GH10:+0.0681;AraC:+0.0674;GH:+0.0564;SBP:+0.0558
947,2,xylan,xylan,0.9861386138613861,7,7;17;GH43,7;17;GH43;CE1;CE,7:+0.1928;17:+0.1575;GH43:+0.1241;CE1:+0.0916;CE:+0.0809
956,2,xylan,xylan,1.0,GH10,GH10;1.B.14;HTH,GH10;1.B.14;HTH;AraC;null,GH10:+0.7090;1.B.14:+0.2315;HTH:+0.2074;AraC:+0.2003;null:+0.0704
967,2,xylan,xylan,0.7351835401203253,7,7;GH3;1,7;GH3;1;GH2;1.B.14,7:+0.1936;GH3:+0.1527;1:+0.1519;GH2:+0.1096;1.B.14:+0.1059
968,2,xylan,xylan,1.0,GH10,GH10;8;AraC,GH10;8;AraC;1.B.14;HTH,GH10:+0.2743;8:+0.1750;AraC:+0.1686;1.B.14:+0.1682;HTH:+0.1573
969,2,xylan,xylan,1.0,8,8;GH30;CBM6,8;GH30;CBM6;GH43;16,8:+0.2709;GH30:+0.2365;CBM6:+0.2045;GH43:+0.1801;16:+0.1563
973,2,xylan,beta-glucan,0.3839122486288848,GH10,GH10;GH;HTH,GH10;GH;HTH;null;1.B.14,GH10:+0.2413;GH:+0.0250;HTH:+0.0193;null:+0.0094;1.B.14:+0.0082
974,2,xylan,xylan,0.9072164948453608,GH67,GH67;LacI;12,GH67;LacI;12;GH43;GH10,GH67:+0.0908;LacI:+0.0902;12:+0.0779;GH43:+0.0569;GH10:+0.0542
992,2,xylan,xylan,0.9861386138613861,7,7;17;GH43,7;17;GH43;CE1;CE,7:+0.1928;17:+0.1575;GH43:+0.1241;CE1:+0.0916;CE:+0.0809
996,2,xylan,xylan,0.9021526418786693,7,7;17;GH43,7;17;GH43;CE1;GH,7:+0.1743;17:+0.1710;GH43:+0.1255;CE1:+0.0628;GH:+0.0624
1003,2,xylan,xylan,0.9285714285714286,GH10,GH10;8;1.B.14,GH10;8;1.B.14;AraC;HTH,GH10:+0.2619;8:+0.1579;1.B.14:+0.1382;AraC:+0.1332;HTH:+0.1270
1007,2,xylan,xylan,1.0,GH3,GH3;GH95;HTH,GH3;GH95;HTH;AraC;GH,GH3:+0.1358;GH95:+0.1329;HTH:+0.1268;AraC:+0.1121;GH:+0.0732
1011,2,xylan,xylan,0.7970135189438026,26,26;13;GH127,26;13;GH127;GH5;GH,26:+0.2378;13:+0.2138;GH127:+0.1582;GH5:+0.1463;GH:+0.1221
1013,2,xylan,xylan,0.8232803919536997,11,11;CE20;LacI,11;CE20;LacI;CBM91;SBP,11:+0.1421;CE20:+0.1256;LacI:+0.1024;CBM91:+0.0975;SBP:+0.0867
1014,2,xylan,xylan,0.9981345543523027,LacI,LacI;12;11,LacI;12;11;GH43;CE20,LacI:+0.1488;12:+0.1159;11:+0.1107;GH43:+0.1062;CE20:+0.0957
1015,2,xylan,xylan,0.9981345543523027,LacI,LacI;12;11,LacI;12;11;GH43;CE20,LacI:+0.1488;12:+0.1159;11:+0.1107;GH43:+0.1062;CE20:+0.0957
1027,2,xylan,xylan,0.705078125,GH10,GH10;GH67;PfkB,GH10;GH67;PfkB;1;SBP,GH10:+0.1233;GH67:+0.0954;PfkB:+0.0447;1:+0.0422;SBP:+0.0403
5,3,alginate,alginate,0.9134020618556701,PL,PL;1;PL6,PL;1;PL6;GntR;3.D.2,PL:+0.1440;1:+0.1021;PL6:+0.0852;GntR:+0.0581;3.D.2:+0.0575
14,3,alginate,alginate,0.988,PL,PL;PL17;PL6,PL;PL17;PL6;GntR;2,PL:+0.2093;PL17:+0.1964;PL6:+0.1102;GntR:+0.0941;2:+0.0744
22,3,alginate,alginate,0.8350730688935282,PL17,PL17;PL;GntR,PL17;PL;GntR;null;2.A.1,PL17:+0.2537;PL:+0.1608;GntR:+0.1173;null:+0.0775;2.A.1:+0.0448
25,3,alginate,alginate,1.0,PL,PL;PL17;PL6,PL;PL17;PL6;2;1,PL:+0.1220;PL17:+0.1044;PL6:+0.0565;2:+0.0495;1:+0.0407
26,3,alginate,alginate,1.0,PL,PL;PL6;PL17,PL;PL6;PL17;1;PL7,PL:+0.1085;PL6:+0.0741;PL17:+0.0529;1:+0.0470;PL7:+0.0418
29,3,alginate,alginate,1.0,PL,PL;PL17;GntR,PL;PL17;GntR;PfkB;binding,PL:+0.1587;PL17:+0.1405;GntR:+0.0711;PfkB:+0.0661;binding:+0.0526
34,3,alginate,alginate,0.8857677902621722,PL17,PL17;PL;PL6,PL17;PL;PL6;PfkB;2,PL17:+0.1498;PL:+0.1391;PL6:+0.1087;PfkB:+0.0552;2:+0.0496
35,3,alginate,alginate,0.9727626459143969,PL,PL;1;PL15,PL;1;PL15;PL7;PL5,PL:+0.1596;1:+0.1540;PL15:+0.1086;PL7:+0.0930;PL5:+0.0690
47,3,alginate,alginate,0.8907407407407406,PL,PL;PL17;PL6,PL;PL17;PL6;1;PL7,PL:+0.0730;PL17:+0.0595;PL6:+0.0339;1:+0.0317;PL7:+0.0238
48,3,alpha-glucan,alpha-glucan,0.9986150049837421,GH97,GH97;GH31;1.B.14,GH97;GH31;1.B.14;8.A.46;GH,GH97:+0.3572;GH31:+0.1619;1.B.14:+0.1356;8.A.46:+0.1241;GH:+0.1105
50,3,alpha-glucan,alpha-glucan,0.9986150049837421,GH66,GH66;GH31;8.A.46,GH66;GH31;8.A.46;GH;1.B.14,GH66:+0.2575;GH31:+0.2241;8.A.46:+0.1546;GH:+0.1268;1.B.14:+0.1127
52,3,alpha-glucan,alpha-glucan,0.9859154929577465,GH97,GH97;GH13;1.B.14,GH97;GH13;1.B.14;GH;null,GH97:+0.2828;GH13:+0.2126;1.B.14:+0.0895;GH:+0.0730;null:+0.0180
55,3,alpha-glucan,alpha-glucan,0.8843594204100891,GH13,GH13;18;GH,GH13;18;GH,GH13:+0.2557;18:+0.1286;GH:+0.0556
66,3,alpha-glucan,alpha-glucan,0.9052281754688134,GH31,GH31;GH;GH97,GH31;GH;GH97;GH66;8.A.46,GH31:+0.0819;GH:+0.0754;GH97:+0.0654;GH66:+0.0609;8.A.46:+0.0256
68,3,alpha-glucan,alpha-glucan,0.7126521506248188,GH77,GH77;LacI;9.B.28,GH77;LacI;9.B.28;8.A.9;GH,GH77:+0.2847;LacI:+0.1482;9.B.28:+0.1017;8.A.9:+0.0311;GH:+0.0230
81,3,alpha-glucan,alpha-glucan,0.9926085525331418,GH97,GH97;GH13;1.B.14,GH97;GH13;1.B.14;GH;8.A.46,GH97:+0.1843;GH13:+0.1528;1.B.14:+0.0863;GH:+0.0480;8.A.46:+0.0421
84,3,alpha-glucan,alpha-glucan,0.7785724994075859,GH13,GH13;20;GH,GH13;20;GH;8.A.9,GH13:+0.2739;20:+0.1317;GH:+0.0437;8.A.9:+0.0399
91,3,alpha-glucan,alpha-glucan,1.0,31,31;GH13;GH,31;GH13;GH;SBP;null,31:+0.2900;GH13:+0.2793;GH:+0.1932;SBP:+0.1799;null:+0.1723
92,3,alpha-glucan,alpha-glucan,1.0,GH97,GH97;1.B.14;GH13,GH97;1.B.14;GH13;GH;46,GH97:+0.1429;1.B.14:+0.0977;GH13:+0.0922;GH:+0.0498;46:+0.0193
93,3,alpha-glucan,alpha-glucan,1.0,GH97,GH97;1.B.14;GH13,GH97;1.B.14;GH13;GH;46,GH97:+0.1355;1.B.14:+0.0923;GH13:+0.0861;GH:+0.0480;46:+0.0214
97,3,alpha-glucan,alpha-glucan,1.0,GH97,GH97;1.B.14;GH13,GH97;1.B.14;GH13;GH;46,GH97:+0.1429;1.B.14:+0.0977;GH13:+0.0922;GH:+0.0498;46:+0.0193
99,3,alpha-glucan,alpha-glucan,0.8859121923813325,GH66,GH66;GH31;8.A.46,GH66;GH31;8.A.46;GH;null,GH66:+0.2513;GH31:+0.2216;8.A.46:+0.1204;GH:+0.1178;null:+0.0262
102,3,alpha-glucan,alpha-glucan,0.9986150049837421,GH66,GH66;GH31;8.A.46,GH66;GH31;8.A.46;GH;1.B.14,GH66:+0.3572;GH31:+0.2781;8.A.46:+0.1967;GH:+0.1505;1.B.14:+0.1418
105,3,alpha-glucan,alpha-glucan,0.5946083686219741,4.A.1,4.A.1;GH32;GH,4.A.1;GH32;GH,4.A.1:+0.3703;GH32:+0.0496;GH:+0.0023
116,3,alpha-glucan,alpha-glucan,0.9859154929577465,GH97,GH97;GH13;1.B.14,GH97;GH13;1.B.14;GH;null,GH97:+0.2828;GH13:+0.2126;1.B.14:+0.0895;GH:+0.0730;null:+0.0180
130,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GT;GT5,GH13;GT;GT5;CBM48;GT35,GH13:+0.1358;GT:+0.0734;GT5:+0.0672;CBM48:+0.0671;GT35:+0.0395
131,3,alpha-glucan,alpha-glucan,1.0,GH13,GH13;GT5;CBM48,GH13;GT5;CBM48;GT;9,GH13:+0.1341;GT5:+0.0797;CBM48:+0.0747;GT:+0.0733;9:+0.0338
146,3,alpha-glucan,alpha-glucan,0.996211853751438,LacI,LacI;GH32;4.A.1,LacI;GH32;4.A.1;GH,LacI:+0.4016;GH32:+0.2553;4.A.1:+0.2225;GH:+0.0568
147,3,alpha-glucan,alpha-glucan,0.998088835827797,LacI,LacI;GH32;GH,LacI;GH32;GH;2.A.1,LacI:+0.9946;GH32:+0.2370;GH:+0.0776;2.A.1:+0.0526
156,3,alpha-glucan,alpha-glucan,0.9677419354838709,GH97,GH97;1.B.14;GH13,GH97;1.B.14;GH13;GH;8.A.46,GH97:+0.2655;1.B.14:+0.0970;GH13:+0.0938;GH:+0.0605;8.A.46:+0.0467
157,3,alpha-glucan,alpha-glucan,0.9671457905544147,GH97,GH97;1.B.14;GH13,GH97;1.B.14;GH13;8.A.46;GH,GH97:+0.2611;1.B.14:+0.0888;GH13:+0.0824;8.A.46:+0.0610;GH:+0.0571
165,3,alpha-glucan,alpha-glucan,0.996211853751438,LacI,LacI;GH32;GH,LacI;GH32;GH;4.A.1,LacI:+0.4092;GH32:+0.1806;GH:+0.0614;4.A.1:+0.0507
166,3,alpha-glucan,alpha-glucan,0.996211853751438,LacI,LacI;GH32;null,LacI;GH32;null;GH;3.A.1,LacI:+0.5685;GH32:+0.2730;null:+0.0921;GH:+0.0792;3.A.1:+0.0503
169,3,alpha-glucan,alpha-glucan,0.9195124900977325,LacI,LacI;PfkB;GH32,LacI;PfkB;GH32;18;GH13,LacI:+0.2166;PfkB:+0.2087;GH32:+0.1686;18:+0.1681;GH13:+0.1552
175,3,alpha-glucan,alpha-glucan,1.0,36,36;GH13;SBP,36;GH13;SBP;bac;1,36:+0.2118;GH13:+0.2065;SBP:+0.1263;bac:+0.1121;1:+0.1053
181,3,alpha-mannan,alpha-mannan,0.9926737322887348,GT,GT;GH76;GH125,GT;GH76;GH125;GH;GH130,GT:+0.2162;GH76:+0.1772;GH125:+0.1621;GH:+0.1213;GH130:+0.1147
184,3,alpha-mannan,alpha-mannan,1.0,GH92,GH92;null;1.B.14,GH92;null;1.B.14;GH99;GH,GH92:+0.2679;null:+0.2233;1.B.14:+0.2034;GH99:+0.0943;GH:+0.0933
188,3,alpha-mannan,alpha-mannan,1.0,GH92,GH92;null;1.B.14,GH92;null;1.B.14;GH99;GH,GH92:+0.2679;null:+0.2233;1.B.14:+0.2034;GH99:+0.0943;GH:+0.0933
191,3,alpha-mannan,alpha-mannan,0.9919191919191919,GH92,GH92;1.B.14;null,GH92;1.B.14;null;GH;GH99,GH92:+0.1730;1.B.14:+0.1494;null:+0.1394;GH:+0.0705;GH99:+0.0384
205,3,arabinogalactan,xylan,0.16413527424295052,GH51,GH51;4;GH43,GH51;4;GH43;GH;GH127,GH51:+0.0689;4:+0.0260;GH43:+0.0238;GH:+0.0188;GH127:+0.0185
208,3,arabinogalactan,host glycan,0.23002421307506052,1.B.14,1.B.14;3;HTH,1.B.14;3;HTH;GH16;CBM32,1.B.14:+0.1156;3:+0.1045;HTH:+0.0772;GH16:+0.0738;CBM32:+0.0727
211,3,arabinogalactan,arabinogalactan,0.556237218813906,24,24;GH43;1.B.14,24;GH43;1.B.14;HTH;GH,24:+0.2480;GH43:+0.0938;1.B.14:+0.0920;HTH:+0.0906;GH:+0.0612
213,3,arabinogalactan,arabinogalactan,1.0,4,4;29;GH43,4;29;GH43;1.B.14;GH51,4:+0.2625;29:+0.2294;GH43:+0.2214;1.B.14:+0.1920;GH51:+0.1892
218,3,arabinogalactan,host glycan,0.11185888167407132,GH51,GH51;4;2,GH51;4;2;GH;HTH,GH51:+0.0627;4:+0.0538;2:+0.0503;GH:+0.0231;HTH:+0.0112
224,3,arabinogalactan,arabinogalactan,1.0,GH35,GH35;null;HTH,GH35;null;HTH;24;1.A.30,GH35:+0.2626;null:+0.2377;HTH:+0.2361;24:+0.2151;1.A.30:+0.2045
225,3,arabinogalactan,arabinogalactan,0.9410609037328094,24,24;GH35;null,24;GH35;null;HTH;1.A.30,24:+0.1738;GH35:+0.1696;null:+0.1662;HTH:+0.1587;1.A.30:+0.1451
233,3,arabinogalactan,arabinogalactan,0.2847236931142006,GH51,GH51;3.A.1;GH127,GH51;3.A.1;GH127;GH27,GH51:+0.0854;3.A.1:+0.0375;GH127:+0.0286;GH27:+0.0125
243,3,beta-glucan,beta-glucan,1.0,GH8,GH8;4.D.3;GT2,GH8;4.D.3;GT2;GH,GH8:+0.1757;4.D.3:+0.0944;GT2:+0.0455;GH:+0.0314
248,3,beta-glucan,beta-glucan,1.0,GH1,GH1;4.A.1;GH,GH1;4.A.1;GH,GH1:+0.7823;4.A.1:+0.7430;GH:+0.0731
251,3,beta-glucan,beta-glucan,1.0,LacI,LacI;GH1;Glucokinase,LacI;GH1;Glucokinase;4.A.3;GH,LacI:+0.5228;GH1:+0.4877;Glucokinase:+0.2475;4.A.3:+0.1882;GH:+0.0406
257,3,beta-glucan,beta-glucan,0.5798159686334897,GH16,GH16;GH;8.A.46,GH16;GH;8.A.46;null,GH16:+0.3914;GH:+0.0644;8.A.46:+0.0474;null:+0.0035
265,3,beta-glucan,beta-glucan,1.0,GH16,GH16;null;GH,GH16;null;GH,GH16:+0.4832;null:+0.0870;GH:+0.0690
270,3,beta-glucan,beta-glucan,0.48086964487465256,GH9,GH9;GH,GH9;GH,GH9:+0.2743;GH:+0.0626
274,3,beta-glucan,beta-mannan,0.1147956922063722,GH30,GH30;GH,GH30;GH,GH30:+0.1035;GH:+0.0143
275,3,beta-glucan,beta-glucan,1.0,1.B.14,1.B.14;CBM57;GH2,1.B.14;CBM57;GH2;CBM;null,1.B.14:+0.1316;CBM57:+0.1280;GH2:+0.1257;CBM:+0.1138;null:+0.1033
276,3,beta-glucan,beta-glucan,0.959051724137931,GH5,GH5;1.B.14;4,GH5;1.B.14;4;GH31;GH,GH5:+0.2107;1.B.14:+0.1627;4:+0.1367;GH31:+0.1211;GH:+0.0921
280,3,beta-glucan,beta-glucan,1.0,GH5,GH5;4;GH36,GH5;4;GH36;HTH;1.B.14,GH5:+0.3119;4:+0.2254;GH36:+0.1550;HTH:+0.1536;1.B.14:+0.1483
283,3,beta-glucan,beta-glucan,1.0,GH3,GH3;GH158;GerE,GH3;GH158;GerE;GH;1.B.14,GH3:+0.3862;GH158:+0.3462;GerE:+0.3272;GH:+0.2220;1.B.14:+0.1818
286,3,beta-glucan,beta-glucan,1.0,3,3;GH30;GH3,3;GH30;GH3;1.B.14;GH,3:+0.2941;GH30:+0.1702;GH3:+0.1457;1.B.14:+0.1250;GH:+0.0800
291,3,beta-glucan,beta-glucan,0.9877800407331976,GH3,GH3;GH16;1.B.14,GH3;GH16;1.B.14;GH;8.A.46,GH3:+0.2265;GH16:+0.1475;1.B.14:+0.1319;GH:+0.0982;8.A.46:+0.0925
292,3,beta-glucan,beta-glucan,0.9986150049837421,GH3,GH3;GH16;GH,GH3;GH16;GH;1.B.14;8.A.46,GH3:+0.2297;GH16:+0.2297;GH:+0.1112;1.B.14:+0.1099;8.A.46:+0.0465
294,3,beta-glucan,beta-glucan,0.9877800407331976,GH3,GH3;GH16;1.B.14,GH3;GH16;1.B.14;GH;8.A.46,GH3:+0.2265;GH16:+0.1475;1.B.14:+0.1319;GH:+0.0982;8.A.46:+0.0925
301,3,beta-glucan,beta-glucan,0.5730337078651685,4,4;GH5;null,4;GH5;null;GH,4:+0.2600;GH5:+0.2102;null:+0.0431;GH:+0.0195
320,3,beta-glucan,beta-glucan,0.4111111111111111,GH5,GH5;1.B.14;GH,GH5;1.B.14;GH;GH36;HTH,GH5:+0.1977;1.B.14:+0.0803;GH:+0.0299;GH36:+0.0263;HTH:+0.0237
329,3,beta-glucan,beta-glucan,0.9653345483636826,GH5,GH5;GH31;4,GH5;GH31;4;GH3;GH,GH5:+0.1897;GH31:+0.1433;4:+0.1325;GH3:+0.1131;GH:+0.0855
335,3,beta-glucan,beta-glucan,0.7339449541284404,GH31,GH31;GH5;4,GH31;GH5;4;1.B.14;GH,GH31:+0.1152;GH5:+0.1103;4:+0.1045;1.B.14:+0.0991;GH:+0.0576
336,3,beta-glucan,host glycan,0.0017566176025198372,,,,
340,3,beta-glucan,beta-glucan,0.8290901040513615,GH3,GH3;GH16;GH,GH3;GH16;GH;8.A.46;1.B.14,GH3:+0.2255;GH16:+0.1586;GH:+0.1001;8.A.46:+0.0907;1.B.14:+0.0837
343,3,beta-glucan,beta-glucan,0.5529661016949152,GH31,GH31;1.B.14;GH,GH31;1.B.14;GH;GH9;GH26,GH31:+0.1721;1.B.14:+0.0941;GH:+0.0875;GH9:+0.0811;GH26:+0.0518
345,3,beta-glucan,beta-glucan,0.9986660482308061,GH3,GH3;GH5;GH31,GH3;GH5;GH31;4;HTH,GH3:+0.1375;GH5:+0.1182;GH31:+0.1148;4:+0.1110;HTH:+0.0855
351,3,beta-glucan,beta-glucan,0.6635071090047393,GH73,GH73;9.B.154;null,GH73;9.B.154;null;GH,GH73:+0.2761;9.B.154:+0.2451;null:+0.0368;GH:+0.0171
358,3,beta-mannan,beta-mannan,0.5013020833333348,LacI,LacI;2.A.2;GH2,LacI;2.A.2;GH2;GH,LacI:+0.5013;2.A.2:+0.1790;GH2:+0.1725;GH:+0.0115
369,3,beta-mannan,beta-mannan,0.6076512886735529,4.A.3,4.A.3;GH1;GH,4.A.3;GH1;GH,4.A.3:+0.4088;GH1:+0.2587;GH:+0.0185
371,3,beta-mannan,beta-mannan,0.9982433823974802,GH26,GH26;4.A.3;GntR,GH26;4.A.3;GntR;GH;null,GH26:+0.4684;4.A.3:+0.3650;GntR:+0.2784;GH:+0.2050;null:+0.1513
385,3,beta-mannan,beta-mannan,1.0,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;1;GH,GH130:+0.3079;GH26:+0.2204;2.A.2:+0.1963;1:+0.1860;GH:+0.1332
386,3,beta-mannan,beta-mannan,0.8140417457305502,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;GH;null,GH130:+0.2701;GH26:+0.2226;2.A.2:+0.1206;GH:+0.0911;null:+0.0100
387,3,beta-mannan,beta-mannan,0.5076923076923077,GH130,GH130;GH26;AraC,GH130;GH26;AraC;GH;HTH,GH130:+0.2259;GH26:+0.1719;AraC:+0.0830;GH:+0.0507;HTH:+0.0367
388,3,beta-mannan,beta-mannan,0.5157116451016636,CE7,CE7;CE;HTH,CE7;CE;HTH;AraC;GH26,CE7:+0.2213;CE:+0.0928;HTH:+0.0853;AraC:+0.0850;GH26:+0.0528
395,3,beta-mannan,beta-mannan,0.971252566735113,2,2;1;GH130,2;1;GH130;GH26;CE7,2:+0.2064;1:+0.1656;GH130:+0.1568;GH26:+0.1083;CE7:+0.0732
398,3,beta-mannan,beta-mannan,0.5486143108763425,GH130,GH130;GH26;GH27,GH130;GH26;GH27;GH5;GH,GH130:+0.1408;GH26:+0.0961;GH27:+0.0729;GH5:+0.0344;GH:+0.0325
