idx,fold,true,pred,prob_true_cal,prob_pred_cal,top1,top3,top5,top5_with_delta
293,2,beta-glucan,beta-glucan,0.9999999999918081,0.9999999999918081,GH3,GH3;8.A.46.2.1;GH16,GH3;8.A.46.2.1;GH16;3;1.B.14.6.2,GH3:+0.1053;8.A.46.2.1:+0.0897;GH16:+0.0591;3:+0.0488;1.B.14.6.2:+0.0473
296,2,beta-glucan,beta-glucan,0.9999999999918081,0.9999999999918081,3,3;GH30;GH3,3;GH30;GH3;7;1.B.14.6.1,3:+0.1241;GH30:+0.0588;GH3:+0.0452;7:+0.0411;1.B.14.6.1:+0.0258
300,2,beta-glucan,beta-glucan,0.8528603480360253,0.8528603480360253,GH5,GH5;4;CBM4,GH5;4;CBM4;null;HTH,GH5:+0.2390;4:+0.1836;CBM4:+0.0453;null:+0.0236;HTH:-0.0249
310,2,beta-glucan,beta-glucan,0.970696229740669,0.970696229740669,GT2,GT2;GH8,GT2;GH8,GT2:+0.2045;GH8:+0.0715
317,2,beta-glucan,beta-glucan,0.9864942840782005,0.9864942840782005,GH16,GH16;GH3;8.A.46,GH16;GH3;8.A.46;1.B.14;null,GH16:+0.1972;GH3:+0.1080;8.A.46:+0.0768;1.B.14:+0.0282;null:+0.0025
324,2,beta-glucan,beta-glucan,0.9998355735510371,0.9998355735510371,GH1,GH1;LacI;3.A.1.1.23,GH1;LacI;3.A.1.1.23,GH1:+0.4057;LacI:+0.2429;3.A.1.1.23:+0.1044
325,2,beta-glucan,beta-glucan,0.7528961936177925,0.7528961936177925,GH1,GH1;LacI;3,GH1;LacI;3;Peripla;BP,GH1:+0.5937;LacI:+0.0425;3:-0.0264;Peripla:-0.0365;BP:-0.0389
328,2,beta-glucan,beta-glucan,0.912670791829319,0.912670791829319,3,3;GH3;GH30,3;GH3;GH30;1.B.14;null,3:+0.1894;GH3:+0.1247;GH30:+0.1002;1.B.14:-0.0102;null:-0.0158
338,2,beta-glucan,beta-glucan,0.9999999999918081,0.9999999999918081,GH16,GH16;null;21,GH16;null;21,GH16:+0.2729;null:+0.0155;21:+0.0000
339,2,beta-glucan,beta-mannan,0.3723154904023793,0.6226060846440681,4,4;GH36;GH3,4;GH36;GH3;7;GH5,4:+0.1703;GH36:+0.1127;GH3:+0.1038;7:+0.0937;GH5:+0.0899
346,2,beta-glucan,beta-glucan,0.9487866857107807,0.9487866857107807,GH31,GH31;GH3;GH5,GH31;GH3;GH5;4;GH2,GH31:+0.0807;GH3:+0.0677;GH5:+0.0523;4:+0.0503;GH2:+0.0419
350,2,beta-glucan,beta-glucan,0.6508319702166914,0.6508319702166914,GH9,GH9;GH31;3,GH9;GH31;3;GH30;1.B.14.6.1,GH9:+0.1729;GH31:+0.1336;3:+0.0980;GH30:+0.0415;1.B.14.6.1:+0.0370
352,2,beta-glucan,beta-glucan,0.9994101714510046,0.9994101714510046,GH73,GH73;9.B.154.1.2;null,GH73;9.B.154.1.2;null;Peptidase;M23,GH73:+0.0900;9.B.154.1.2:+0.0749;null:+0.0127;Peptidase:+0.0026;M23:+0.0004
353,2,beta-glucan,beta-glucan,0.9245305763805912,0.9245305763805912,GH73,GH73;M23;Peptidase,GH73;M23;Peptidase;null,GH73:+0.1984;M23:+0.0451;Peptidase:+0.0377;null:+0.0050
356,2,beta-glucan,beta-glucan,0.9999999999918081,0.9999999999918081,null,null;GH2;CBM57,null;GH2;CBM57;1.B.14.6.1;PL38,null:+0.0826;GH2:+0.0638;CBM57:+0.0507;1.B.14.6.1:+0.0485;PL38:+0.0353
359,2,beta-mannan,galactan,0.4235066721198714,0.5133528777673957,2.A.2,2.A.2;LacI;GH2,2.A.2;LacI;GH2;AraC;HTH,2.A.2:+0.2366;LacI:+0.1295;GH2:+0.1037;AraC:-0.0368;HTH:-0.0633
368,2,beta-mannan,beta-mannan,0.46774126824476836,0.46774126824476836,LacI,LacI;GH2;SBP,LacI;GH2;SBP;bac;1,LacI:+0.3368;GH2:+0.1779;SBP:+0.0996;bac:+0.0739;1:+0.0390
379,2,beta-mannan,beta-mannan,0.9861726940904428,0.9861726940904428,CE7,CE7;AraC;GH26,CE7;AraC;GH26;1.B.14.6.1;8.A.46.1.6,CE7:+0.0505;AraC:+0.0417;GH26:+0.0415;1.B.14.6.1:+0.0349;8.A.46.1.6:+0.0330
381,2,beta-mannan,beta-mannan,0.5137128744544245,0.5137128744544245,GH130,GH130;GH27;null,GH130;GH27;null;7;GH5,GH130:+0.3309;GH27:+0.1451;null:-0.0136;7:-0.0302;GH5:-0.0303
383,2,beta-mannan,beta-mannan,0.9998059172300251,0.9998059172300251,4.A.3.2.8,4.A.3.2.8;4.A.3.2.4;GH1,4.A.3.2.8;4.A.3.2.4;GH1,4.A.3.2.8:+0.5332;4.A.3.2.4:+0.3142;GH1:+0.2018
389,2,beta-mannan,beta-mannan,0.9999999999918081,0.9999999999918081,GH26,GH26;GntR;4.A.3.2.8,GH26;GntR;4.A.3.2.8;4.A.3.2.6;GH1,GH26:+0.1686;GntR:+0.1330;4.A.3.2.8:+0.1171;4.A.3.2.6:+0.0871;GH1:+0.0835
396,2,beta-mannan,beta-mannan,0.9999999999918081,0.9999999999918081,GH42,GH42;3.A.1.1.48,GH42;3.A.1.1.48,GH42:+0.6109;3.A.1.1.48:+0.0826
402,2,beta-mannan,beta-mannan,0.9999999999918081,0.9999999999918081,GH130,GH130;GH26;2.A.2.3.6,GH130;GH26;2.A.2.3.6;HTH;1,GH130:+0.0732;GH26:+0.0681;2.A.2.3.6:+0.0300;HTH:+0.0236;1:+0.0204
411,2,beta-mannan,fructan,0.2592873926125357,0.4383223922674276,31,31;GH32;null,31;GH32;null;LacI;GH13,31:+0.2378;GH32:+0.1873;null:+0.1606;LacI:+0.1288;GH13:+0.0884
414,2,beta-mannan,galactan,0.24726451556033027,0.7402607301018146,3.A.1.1.48,3.A.1.1.48;GH42;null,3.A.1.1.48;GH42;null;LacI,3.A.1.1.48:+0.1841;GH42:+0.1363;null:-0.0234;LacI:-0.7188
415,2,beta-mannan,galactan,0.25345714251323903,0.6773589315766932,3.A.1.1.48,3.A.1.1.48;GH42;3.A.1.1.34,3.A.1.1.48;GH42;3.A.1.1.34;null;LacI,3.A.1.1.48:+0.1743;GH42:+0.1205;3.A.1.1.34:+0.0062;null:-0.0221;LacI:-0.6531
416,2,beta-mannan,galactan,7.469444442139157e-13,0.9946902410142734,null,null;GH42;3.A.1,null;GH42;3.A.1;LacI,null:+0.0000;GH42:-0.0143;3.A.1:-0.0632;LacI:-0.7289
420,2,beta-mannan,beta-mannan,0.49912301516193536,0.49912301516193536,GH130,GH130;3.A.1;1,GH130;3.A.1;1;SBP;bac,GH130:+0.4639;3.A.1:+0.0256;1:+0.0205;SBP:+0.0192;bac:-0.0033
422,2,beta-mannan,beta-mannan,0.9987085160040665,0.9987085160040665,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;HTH;null,GH130:+0.1416;GH26:+0.0797;2.A.2:+0.0480;HTH:+0.0235;null:+0.0229
426,2,chitin,host glycan,0.2439696576931916,0.6966007735907868,GH20,GH20;null,GH20;null,GH20:+0.2394;null:+0.1974
428,2,chitin,beta-mannan,0.010620470437750527,0.39318674088362393,3.A.1,3.A.1;GH3,3.A.1;GH3,3.A.1:+0.0106;GH3:-0.0076
440,2,chitin,chitin,0.9999999999918081,0.9999999999918081,CE4,CE4;GH4;4.A.3.2.6,CE4;GH4;4.A.3.2.6,CE4:+0.2847;GH4:+0.2331;4.A.3.2.6:+0.1404
441,2,chitin,chitin,0.9972218986480743,0.9972218986480743,GH4,GH4;CE4;4.A.3.2.6,GH4;CE4;4.A.3.2.6;null,GH4:+0.3080;CE4:+0.1936;4.A.3.2.6:+0.0582;null:-0.0028
457,2,chitin,chitin,0.9999999999918081,0.9999999999918081,4.A.3.2.1,4.A.3.2.1;GH4;AraC,4.A.3.2.1;GH4;AraC;HTH;null,4.A.3.2.1:+0.3866;GH4:+0.2062;AraC:+0.0256;HTH:+0.0182;null:+0.0000
459,2,chitin,chitin,0.9776691615049011,0.9776691615049011,4.A.3.2.1,4.A.3.2.1;GH4;null,4.A.3.2.1;GH4;null;AraC;HTH,4.A.3.2.1:+0.3643;GH4:+0.2586;null:+0.0881;AraC:+0.0200;HTH:+0.0108
460,2,chitin,chitin,0.9999999999918081,0.9999999999918081,4.A.3.2.1,4.A.3.2.1;GH4;4.A.3.2.7,4.A.3.2.1;GH4;4.A.3.2.7;HTH;AraC,4.A.3.2.1:+0.3738;GH4:+0.1643;4.A.3.2.7:+0.1105;HTH:+0.0282;AraC:+0.0278
467,2,chitin,chitin,0.9627848489752827,0.9627848489752827,4.A.3.2.1,4.A.3.2.1;GH4;null,4.A.3.2.1;GH4;null;AraC;HTH,4.A.3.2.1:+0.6025;GH4:+0.2203;null:+0.0732;AraC:+0.0239;HTH:+0.0175
468,2,chitin,chitin,0.9999999999918081,0.9999999999918081,4.A.3.2.1,4.A.3.2.1;GH4;AraC,4.A.3.2.1;GH4;AraC;HTH;null,4.A.3.2.1:+0.6397;GH4:+0.1834;AraC:+0.0348;HTH:+0.0287;null:+0.0000
469,2,chitin,chitin,0.9999999999918081,0.9999999999918081,4.A.3.2.1,4.A.3.2.1;GH4;AraC,4.A.3.2.1;GH4;AraC;HTH;null,4.A.3.2.1:+0.2610;GH4:+0.2307;AraC:+0.0212;HTH:+0.0161;null:+0.0000
473,2,chitin,chitin,0.996927056933743,0.996927056933743,GH20,GH20;reg;GH9,GH20;reg;GH9;c;HATPase,GH20:+0.0924;reg:+0.0719;GH9:+0.0529;c:+0.0487;HATPase:+0.0469
478,2,chitin,chitin,0.9999999999918081,0.9999999999918081,GH4,GH4;4.A.3.2.1;4.A.3.2.7,GH4;4.A.3.2.1;4.A.3.2.7;AraC;HTH,GH4:+0.2013;4.A.3.2.1:+0.0640;4.A.3.2.7:+0.0223;AraC:+0.0096;HTH:+0.0040
479,2,chitin,chitin,0.9776691615049011,0.9776691615049011,4.A.3.2.1,4.A.3.2.1;GH4;null,4.A.3.2.1;GH4;null;AraC;HTH,4.A.3.2.1:+0.3643;GH4:+0.2586;null:+0.0881;AraC:+0.0200;HTH:+0.0108
489,2,fructan,fructan,0.9999999999918081,0.9999999999918081,GH68,GH68;GH32;2.A.3.11.1,GH68;GH32;2.A.3.11.1;1,GH68:+0.1233;GH32:+0.0735;2.A.3.11.1:+0.0558;1:+0.0522
499,2,fructan,fructan,0.6129602060453715,0.6129602060453715,PfkB,PfkB;GH32,PfkB;GH32,PfkB:+0.2382;GH32:+0.2230
500,2,fructan,alpha-glucan,8.486797693375757e-13,0.813623792483658,GH36,GH36;SBP;1,GH36;SBP;1;30;GH13,GH36:+0.0000;SBP:-0.0000;1:-0.0000;30:-0.0000;GH13:-0.0004
512,2,fructan,fructan,0.992873642733905,0.992873642733905,GH32,GH32;2.A.1.7.17;1.B.14.6.1,GH32;2.A.1.7.17;1.B.14.6.1;null;0039384,GH32:+0.1417;2.A.1.7.17:+0.0426;1.B.14.6.1:+0.0245;null:+0.0127;0039384:+0.0113
516,2,fructan,fructan,0.9999999999918081,0.9999999999918081,2.A.1.7.17,2.A.1.7.17;PfkB;GH32,2.A.1.7.17;PfkB;GH32,2.A.1.7.17:+0.3931;PfkB:+0.1502;GH32:+0.0882
518,2,fructan,alpha-glucan,8.486797693375757e-13,0.813623792483658,GH36,GH36;SBP;1,GH36;SBP;1;30;GH13,GH36:+0.0000;SBP:-0.0000;1:-0.0000;30:-0.0000;GH13:-0.0004
520,2,galactan,galactan,0.9895733883665294,0.9895733883665294,16,16;GH16;null,16;GH16;null;1.B.14.6.1,16:+0.7957;GH16:+0.3224;null:+0.0112;1.B.14.6.1:-0.0104
540,2,galactan,galactan,0.9093731329115524,0.9093731329115524,null,null;GH117;2.A.1,null;GH117;2.A.1;GH2;GH50,null:+0.0625;GH117:+0.0621;2.A.1:+0.0561;GH2:+0.0393;GH50:+0.0384
547,2,galactan,host glycan,0.2134020315037436,0.6126629954613522,GH117,GH117;null;MarR,GH117;null;MarR;GH2;1.B.14.6.1,GH117:+0.1661;null:+0.0261;MarR:+0.0084;GH2:-0.0015;1.B.14.6.1:-0.0394
549,2,galactan,galactan,0.7352219019902178,0.7352219019902178,3.A.1.1.28,3.A.1.1.28;GH36;18,3.A.1.1.28;GH36;18;31;GH13,3.A.1.1.28:+0.3385;GH36:+0.1899;18:+0.1625;31:+0.0810;GH13:-0.0538
552,2,galactan,galactan,0.9717619819140663,0.9717619819140663,LacI,LacI;GH42;3.A.1.1.2,LacI;GH42;3.A.1.1.2;GH53,LacI:+0.3728;GH42:+0.2604;3.A.1.1.2:+0.1720;GH53:-0.0281
556,2,galactan,galactan,0.958315857978909,0.958315857978909,GH129,GH129;GH127;HTH,GH129;GH127;HTH;AraC;2.A.1.1.55,GH129:+0.1466;GH127:+0.1138;HTH:+0.0957;AraC:+0.0830;2.A.1.1.55:+0.0824
557,2,galactan,galactan,0.9999999999918083,0.9999999999918083,AraC,AraC;HTH;GH53,AraC;HTH;GH53;8.A.46.1.1;1.B.14.6.1,AraC:+0.2541;HTH:+0.2427;GH53:+0.2218;8.A.46.1.1:+0.1900;1.B.14.6.1:+0.1116
568,2,galactan,galactan,0.9999999999918083,0.9999999999918083,2.A.2.2.1,2.A.2.2.1;GH2;null,2.A.2.2.1;GH2;null;GH36,2.A.2.2.1:+0.4395;GH2:+0.1077;null:+0.0548;GH36:+0.0000
575,2,galactan,beta-glucan,0.2056701015831787,0.4758042270631448,GH86,GH86;null;1.B.14,GH86;null;1.B.14;GH16;CBM6,GH86:+0.1569;null:+0.0738;1.B.14:+0.0516;GH16:+0.0422;CBM6:-0.0321
580,2,galactan,host glycan,0.0018250581561709057,0.6419376847866753,8.A.46,8.A.46;null;1.B.14,8.A.46;null;1.B.14,8.A.46:+0.0005;null:+0.0002;1.B.14:-0.0027
581,2,galactan,pectin,0.0011825572219335387,0.7520990328342554,1.B.14.6.1,1.B.14.6.1;null,1.B.14.6.1;null,1.B.14.6.1:-0.0006;null:-0.0007
585,2,galactan,beta-mannan,0.1358252915807735,0.8601217345037799,null,null;GH53;LacI,null;GH53;LacI;GH42;CBM61,null:+0.1358;GH53:+0.0753;LacI:+0.0174;GH42:+0.0129;CBM61:-0.0155
586,2,galactan,beta-mannan,0.03724589059489118,0.94916945705535,null,null;LacI;GH42,null;LacI;GH42;1;SBP,null:+0.0372;LacI:-0.0019;GH42:-0.0037;1:-0.1117;SBP:-0.1512
590,2,galactan,galactan,0.9552123833127268,0.9552123833127268,42,42;TPR;1,42;TPR;1;GH5;null,42:+0.2109;TPR:+0.1274;1:+0.1004;GH5:+0.0858;null:+0.0122
591,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,CBM32,CBM32;null;1.B.14.6.1,CBM32;null;1.B.14.6.1;0038753,CBM32:+0.3440;null:+0.0222;1.B.14.6.1:+0.0123;0038753:+0.0000
597,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,1.B.14.6.13,1.B.14.6.13;8.A.46.2.2;GH18,1.B.14.6.13;8.A.46.2.2;GH18;GerE;FecR,1.B.14.6.13:+0.0520;8.A.46.2.2:+0.0460;GH18:+0.0402;GerE:+0.0137;FecR:+0.0105
598,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,8.A.46.2.2,8.A.46.2.2;1.B.14.6.13;GH18,8.A.46.2.2;1.B.14.6.13;GH18;GerE;FecR,8.A.46.2.2:+0.0639;1.B.14.6.13:+0.0629;GH18:+0.0469;GerE:+0.0127;FecR:+0.0081
604,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,CBM32,CBM32;1.B.14.6.1;null,CBM32;1.B.14.6.1;null,CBM32:+0.7346;1.B.14.6.1:+0.0354;null:+0.0346
605,2,host glycan,host glycan,0.934577611903358,0.934577611903358,CBM32,CBM32;GH92;1.B.14.6.1,CBM32;GH92;1.B.14.6.1;null;34,CBM32:+0.2772;GH92:+0.0443;1.B.14.6.1:+0.0405;null:+0.0346;34:-0.0264
616,2,host glycan,host glycan,0.6432289549503877,0.6432289549503877,GH29,GH29;GH33;GH20,GH29;GH33;GH20;GH2;GH95,GH29:+0.1193;GH33:+0.0777;GH20:+0.0510;GH2:+0.0454;GH95:+0.0450
617,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,null,null;3.A.1.1.48;GH112,null;3.A.1.1.48;GH112;0043669,null:+0.0687;3.A.1.1.48:+0.0471;GH112:+0.0383;0043669:+0.0168
620,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,CE9,CE9;4.A.1.1.2;MarR,CE9;4.A.1.1.2;MarR,CE9:+0.1700;4.A.1.1.2:+0.0000;MarR:+0.0000
627,2,host glycan,host glycan,0.9989528893888646,0.9989528893888646,CE9,CE9;DeoR;4.A.6.1.5,CE9;DeoR;4.A.6.1.5;SIS;HTH,CE9:+0.0541;DeoR:+0.0086;4.A.6.1.5:+0.0048;SIS:+0.0039;HTH:+0.0024
632,2,host glycan,host glycan,0.938553468772905,0.938553468772905,8.A.46.2.2,8.A.46.2.2;GH18;null,8.A.46.2.2;GH18;null;FecR;GH92,8.A.46.2.2:+0.1201;GH18:+0.0992;null:+0.0236;FecR:-0.0049;GH92:-0.0531
643,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,GH20,GH20;GH33;CBM93,GH20;GH33;CBM93;GH2;CE20,GH20:+0.0226;GH33:+0.0222;CBM93:+0.0154;GH2:+0.0121;CE20:+0.0049
646,2,host glycan,host glycan,0.9960766463278502,0.9960766463278502,CE9,CE9;GH2;GH20,CE9;GH2;GH20;CE3;GH92,CE9:+0.0320;GH2:+0.0235;GH20:+0.0140;CE3:+0.0050;GH92:+0.0044
648,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,GH20,GH20;CE9;GH2,GH20;CE9;GH2;GH92;CE20,GH20:+0.0331;CE9:+0.0255;GH2:+0.0246;GH92:+0.0161;CE20:+0.0136
652,2,host glycan,host glycan,0.9960766463278502,0.9960766463278502,CE9,CE9;GH2;GH20,CE9;GH2;GH20;CE3;GH92,CE9:+0.0320;GH2:+0.0235;GH20:+0.0140;CE3:+0.0050;GH92:+0.0044
657,2,host glycan,host glycan,0.390956773683588,0.390956773683588,GH89,GH89;1.B.14;null,GH89;1.B.14;null;CE2;2.A.1,GH89:+0.1822;1.B.14:+0.0647;null:+0.0283;CE2:-0.1286;2.A.1:-0.1866
658,2,host glycan,host glycan,0.9997693885860429,0.9997693885860429,8.A.46.2.2,8.A.46.2.2;1.B.14.6.13;GH18,8.A.46.2.2;1.B.14.6.13;GH18;GerE;FecR,8.A.46.2.2:+0.0619;1.B.14.6.13:+0.0559;GH18:+0.0509;GerE:+0.0178;FecR:+0.0109
667,2,host glycan,host glycan,0.9021255423665626,0.9021255423665626,GH18,GH18;FecR;null,GH18;FecR;null;8.A.46;1.B.14,GH18:+0.2271;FecR:+0.1287;null:+0.0416;8.A.46:+0.0017;1.B.14:-0.0351
688,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,GH20,GH20;GH38;GH125,GH20;GH38;GH125;GH92;null,GH20:+0.1563;GH38:+0.1020;GH125:+0.0600;GH92:+0.0561;null:+0.0160
699,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,GH2,GH2;1.C.39.4.5;GH20,GH2;1.C.39.4.5;GH20;1.B.14.6.1;Pribosyltran,GH2:+0.0224;1.C.39.4.5:+0.0146;GH20:+0.0126;1.B.14.6.1:+0.0097;Pribosyltran:+0.0096
701,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,GH2,GH2;null,GH2;null,GH2:+0.4165;null:+0.0547
705,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,GH2,GH2;Pribosyltran;GH20,GH2;Pribosyltran;GH20;2.A.115.1.2;null,GH2:+0.0337;Pribosyltran:+0.0211;GH20:+0.0149;2.A.115.1.2:+0.0141;null:+0.0138
714,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,GH35,GH35;2;19,GH35;2;19;GH51;GH43,GH35:+0.2719;2:+0.1801;19:+0.1561;GH51:+0.0982;GH43:+0.0790
721,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,8.A.46.2.1,8.A.46.2.1;1.B.14.6.13;GH18,8.A.46.2.1;1.B.14.6.13;GH18;GH92;GH130,8.A.46.2.1:+0.0337;1.B.14.6.13:+0.0327;GH18:+0.0319;GH92:+0.0313;GH130:+0.0300
729,2,host glycan,host glycan,0.3502474112123223,0.3502474112123223,1.B.14.6.1,1.B.14.6.1;null;AraC,1.B.14.6.1;null;AraC;HTH;GH43,1.B.14.6.1:+0.1644;null:+0.1621;AraC:+0.1466;HTH:+0.1352;GH43:-0.1191
735,2,host glycan,chitin,0.21848906638697344,0.45428783017379126,null,null;HATPase;3.A.1.5.15,null;HATPase;3.A.1.5.15;c;GH1,null:+0.1469;HATPase:-0.0264;3.A.1.5.15:-0.0297;c:-0.0304;GH1:-0.0548
738,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,CBM32,CBM32;GH92;1.B.14.6.1,CBM32;GH92;1.B.14.6.1;null;AraC,CBM32:+0.1542;GH92:+0.0573;1.B.14.6.1:+0.0310;null:+0.0279;AraC:+0.0082
740,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,GH112,GH112;3.A.1.1.4;GH136,GH112;3.A.1.1.4;GH136;AraC;HTH,GH112:+0.0772;3.A.1.1.4:+0.0677;GH136:+0.0567;AraC:+0.0294;HTH:+0.0206
742,2,host glycan,host glycan,0.9610894768698077,0.9610894768698077,GH2,GH2;1.B.14.6.1;HTH,GH2;1.B.14.6.1;HTH;AraC;null,GH2:+0.4704;1.B.14.6.1:+0.1147;HTH:+0.0713;AraC:+0.0504;null:+0.0483
743,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,GH2,GH2;1.B.14.6.1;null,GH2;1.B.14.6.1;null;HTH;AraC,GH2:+0.3153;1.B.14.6.1:+0.1116;null:+0.0872;HTH:+0.0740;AraC:+0.0544
749,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,DeoR,DeoR;null;GH95,DeoR;null;GH95;4.A.6.1.9;GH98,DeoR:+0.0325;null:+0.0305;GH95:+0.0304;4.A.6.1.9:+0.0161;GH98:+0.0130
754,2,host glycan,host glycan,0.6519890409538645,0.6519890409538645,GH88,GH88;PL8;null,GH88;PL8;null;PfkB;3.A.1,GH88:+0.3371;PL8:+0.1739;null:+0.0783;PfkB:-0.0072;3.A.1:-0.0212
759,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,GH88,GH88;4.A.6.1.14;PfkB,GH88;4.A.6.1.14;PfkB;Nitroreductase;null,GH88:+0.1040;4.A.6.1.14:+0.0495;PfkB:+0.0485;Nitroreductase:+0.0229;null:+0.0193
766,2,host glycan,host glycan,0.9998059172300253,0.9998059172300253,4.A.3.1.3,4.A.3.1.3;GH1;null,4.A.3.1.3;GH1;null,4.A.3.1.3:+0.5459;GH1:+0.1072;null:+0.0438
775,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,CE9,CE9;null;GntR,CE9;null;GntR,CE9:+0.6061;null:+0.0184;GntR:+0.0033
789,2,host glycan,host glycan,0.9977125962466598,0.9977125962466598,CBM32,CBM32;1.B.14.6.1;GH2,CBM32;1.B.14.6.1;GH2;FecR;2.A.115.1.1,CBM32:+0.0337;1.B.14.6.1:+0.0270;GH2:+0.0242;FecR:+0.0226;2.A.115.1.1:+0.0133
790,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,CBM32,CBM32;1.B.14.6.1;GH2,CBM32;1.B.14.6.1;GH2;FecR;2.A.115.1.1,CBM32:+0.0337;1.B.14.6.1:+0.0256;GH2:+0.0237;FecR:+0.0192;2.A.115.1.1:+0.0106
791,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,CBM32,CBM32;GH29;null,CBM32;GH29;null,CBM32:+0.1214;GH29:+0.0354;null:+0.0080
796,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,CE9,CE9;SIS;GntR,CE9;SIS;GntR;4.A.6.1.18;GH35,CE9:+0.1904;SIS:+0.0319;GntR:+0.0263;4.A.6.1.18:+0.0141;GH35:+0.0047
802,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,GH18,GH18;8.A.46.2.2;1.B.14.6.13,GH18;8.A.46.2.2;1.B.14.6.13;FecR;null,GH18:+0.0221;8.A.46.2.2:+0.0150;1.B.14.6.13:+0.0128;FecR:+0.0107;null:+0.0018
806,2,host glycan,host glycan,0.9021667762840816,0.9021667762840816,GH163,GH163;GH130;GH92,GH163;GH130;GH92;GH18;8.A.46,GH163:+0.1546;GH130:+0.0995;GH92:+0.0908;GH18:+0.0175;8.A.46:+0.0090
808,2,host glycan,host glycan,0.9473824368999484,0.9473824368999484,GH2,GH2;GH33;GH20,GH2;GH33;GH20;null;1.B.14,GH2:+0.1017;GH33:+0.0521;GH20:+0.0470;null:+0.0019;1.B.14:+0.0017
809,2,host glycan,xylan,0.21998869810908753,0.29813583470089944,null,null;GerE;AraC,null;GerE;AraC;GH1;3.A.1.5.15,null:+0.0942;GerE:+0.0923;AraC:+0.0042;GH1:-0.0008;3.A.1.5.15:-0.0198
810,2,host glycan,xylan,0.22195918296248773,0.3008157371590839,null,null;GerE;AraC,null;GerE;AraC;GH1;3.A.1.5.15,null:+0.0961;GerE:+0.0934;AraC:+0.0034;GH1:-0.0003;3.A.1.5.15:-0.0200
813,2,host glycan,host glycan,0.9913501624528367,0.9913501624528367,GH88,GH88;PL12;PL8,GH88;PL12;PL8;1;PfkB,GH88:+0.1125;PL12:+0.0633;PL8:+0.0316;1:+0.0252;PfkB:+0.0206
822,2,host glycan,host glycan,0.9561940454808553,0.9561940454808553,GH88,GH88;PL12;1.B.14.6.1,GH88;PL12;1.B.14.6.1;HTH;2,GH88:+0.1461;PL12:+0.0690;1.B.14.6.1:+0.0377;HTH:+0.0281;2:+0.0246
823,2,host glycan,host glycan,0.7927502611320437,0.7927502611320437,GH88,GH88;PL12;2,GH88;PL12;2;null;HTH,GH88:+0.2930;PL12:+0.1258;2:+0.0270;null:+0.0171;HTH:-0.0003
827,2,host glycan,host glycan,0.8056332036601457,0.8056332036601457,GH88,GH88;PL8;GH2,GH88;PL8;GH2;PL29;HTH,GH88:+0.1212;PL8:+0.0666;GH2:+0.0356;PL29:+0.0239;HTH:+0.0193
830,2,host glycan,host glycan,0.9999999999918083,0.9999999999918083,GH20,GH20;TetR;N,GH20;TetR;N,GH20:+0.2650;TetR:+0.0342;N:+0.0334
839,2,pectin,pectin,0.9951286237199392,0.9951286237199392,CE1,CE1;1.B.14.6.1;null,CE1;1.B.14.6.1;null,CE1:+0.2763;1.B.14.6.1:+0.1559;null:+0.0776
840,2,pectin,pectin,0.9998356267824052,0.9998356267824052,GH28,GH28;LacI;GH105,GH28;LacI;GH105;CE8;CE12,GH28:+0.0265;LacI:+0.0235;GH105:+0.0170;CE8:+0.0137;CE12:+0.0131
841,2,pectin,pectin,0.8925280527203561,0.8925280527203561,PL10,PL10;1;CE8,PL10;1;CE8;1.B.14,PL10:+0.2367;1:+0.1501;CE8:+0.1213;1.B.14:-0.0483
842,2,pectin,pectin,0.8405101627828365,0.8405101627828365,GH133,GH133;GH3;GH57,GH133;GH3;GH57;GT4;HTH,GH133:+0.2825;GH3:+0.1464;GH57:+0.1391;GT4:+0.1163;HTH:+0.0581
854,2,pectin,pectin,0.7702017224014703,0.7702017224014703,GH28,GH28;GH105;PL11,GH28;GH105;PL11;PL1;CE20,GH28:+0.1779;GH105:+0.0430;PL11:+0.0298;PL1:+0.0233;CE20:+0.0228
